id_producto,canal,periodo,año,mes,campaña,tipo_campaña,demanda,descuento_promedio_periodo,nombre,categoria,subcategoria,marca,demanda_mes_anterior,descuento_promedio_mes_anterior,demanda_misma_campaña_año_anterior,descuento_promedio_misma_campaña_año_anterior
596,Tienda,2023-11,2023,Noviembre,Black Friday,Digital,2,0.157,Sábanas Altura 813,Hogar,Sábanas,Altura,0.0,0.0,,
596,Tienda,2025-03,2025,Marzo,Campaña Escolar,Escolar,9,0.0908,Sábanas Altura 813,Hogar,Sábanas,Altura,6.0,0.0712,2.0,0.0403
596,Tienda,2024-06,2024,Junio,Día del Padre,Familiar,0,0.0,Sábanas Altura 813,Hogar,Sábanas,Altura,23.0,0.0717,0.0,0.0
596,Tienda,2024-01,2024,Enero,Normal,Regular,10,0.0471,Sábanas Altura 813,Hogar,Sábanas,Altura,3.0,0.0756,1.0,0.0784
596,Tienda,2024-09,2024,Septiembre,Normal,Regular,4,0.0695,Sábanas Altura 813,Hogar,Sábanas,Altura,10.0,0.0341,8.0,0.0607
596,Tienda,2025-10,2025,Octubre,Normal,Regular,14,0.1058,Sábanas Altura 813,Hogar,Sábanas,Altura,3.0,0.0446,10.0,0.0455
596,Tienda,2024-10,2024,Octubre,Normal,Regular,10,0.0455,Sábanas Altura 813,Hogar,Sábanas,Altura,4.0,0.0695,0.0,0.0
596,Tienda,2023-09,2023,Septiembre,Normal,Regular,8,0.0607,Sábanas Altura 813,Hogar,Sábanas,Altura,4.0,0.0875,,
596,Tienda,2023-07,2023,Julio,Cyber Wow Julio,Digital,4,0.1479,Sábanas Altura 813,Hogar,Sábanas,Altura,1.0,0.0561,,
596,Tienda,2025-11,2025,Noviembre,Black Friday,Digital,2,0.1675,Sábanas Altura 813,Hogar,Sábanas,Altura,14.0,0.1058,0.0,0.0
596,Tienda,2023-04,2023,Abril,Cyber Wow Abril,Digital,1,0.1871,Sábanas Altura 813,Hogar,Sábanas,Altura,23.0,0.0912,,
596,Tienda,2023-02,2023,Febrero,Campaña Escolar,Escolar,2,0.0908,Sábanas Altura 813,Hogar,Sábanas,Altura,1.0,0.0784,,
596,Tienda,2023-06,2023,Junio,Normal,Regular,1,0.0561,Sábanas Altura 813,Hogar,Sábanas,Altura,23.0,0.081,,
597,Web,2025-06,2025,Junio,Normal,Regular,2,0.0372,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.056,3.0,0.0542
597,Web,2025-04,2025,Abril,Normal,Regular,1,0.0708,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,6.0,0.0619
597,Web,2024-05,2024,Mayo,Normal,Regular,2,0.0316,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.0619,0.0,0.0
597,Web,2024-03,2024,Marzo,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,2.0,0.1264
597,Web,2023-12,2023,Diciembre,Navidad,Festiva,30,0.0996,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,Web,2024-12,2024,Diciembre,Navidad,Festiva,43,0.1045,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.0824,30.0,0.0996
597,Web,2025-02,2025,Febrero,Campaña Escolar,Escolar,9,0.0522,Jugos Rumi 370,Bebidas,Jugos,Rumi,2.0,0.1234,0.0,0.0
597,Web,2023-05,2023,Mayo,Día de la Madre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.1269,,
597,Web,2025-12,2025,Diciembre,Navidad,Festiva,54,0.1163,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,43.0,0.1045
597,Web,2025-05,2025,Mayo,Normal,Regular,4,0.056,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.159,2.0,0.0316
597,Web,2024-05,2024,Mayo,Día de la Madre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.0619,0.0,0.0
597,Web,2024-11,2024,Noviembre,Cyber Wow Noviembre,Digital,4,0.1522,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.1062,0.0,0.0
597,Web,2025-05,2025,Mayo,Día de la Madre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.159,0.0,0.0
597,Web,2025-04,2025,Abril,Cyber Wow Abril,Digital,6,0.2472,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,Web,2025-08,2025,Agosto,Normal,Regular,7,0.052,Jugos Rumi 370,Bebidas,Jugos,Rumi,30.0,0.104,9.0,0.0572
597,Web,2024-07,2024,Julio,Cyber Wow Julio,Digital,3,0.1856,Jugos Rumi 370,Bebidas,Jugos,Rumi,12.0,0.0741,0.0,0.0
597,Web,2025-07,2025,Julio,Fiestas Patrias,Festiva,25,0.0907,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.0549,32.0,0.0931
597,Web,2025-01,2025,Enero,Normal,Regular,2,0.1234,Jugos Rumi 370,Bebidas,Jugos,Rumi,43.0,0.1045,16.0,0.0807
597,Web,2025-06,2025,Junio,Día del Padre,Familiar,3,0.0726,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.056,9.0,0.0874
597,Web,2023-01,2023,Enero,Normal,Regular,4,0.0556,Jugos Rumi 370,Bebidas,Jugos,Rumi,,,,
597,Web,2024-11,2024,Noviembre,Normal,Regular,3,0.0475,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.1062,0.0,0.0
597,Web,2023-10,2023,Octubre,Normal,Regular,6,0.0293,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0352,,
597,Web,2025-09,2025,Septiembre,Normal,Regular,10,0.0651,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.052,0.0,0.0
597,Web,2024-08,2024,Agosto,Normal,Regular,9,0.0572,Jugos Rumi 370,Bebidas,Jugos,Rumi,35.0,0.1024,0.0,0.0
597,Web,2023-08,2023,Agosto,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,24.0,0.0935,,
597,Web,2024-07,2024,Julio,Fiestas Patrias,Festiva,32,0.0931,Jugos Rumi 370,Bebidas,Jugos,Rumi,12.0,0.0741,24.0,0.0935
597,Web,2024-11,2024,Noviembre,Black Friday,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.1062,0.0,0.0
597,Web,2024-06,2024,Junio,Normal,Regular,3,0.0542,Jugos Rumi 370,Bebidas,Jugos,Rumi,2.0,0.0316,0.0,0.0
597,Web,2023-11,2023,Noviembre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.0293,,
597,Web,2023-07,2023,Julio,Fiestas Patrias,Festiva,24,0.0935,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.0901,,
597,Web,2023-11,2023,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.0293,,
597,Web,2024-04,2024,Abril,Cyber Wow Abril,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,2.0,0.1607
597,Web,2024-02,2024,Febrero,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,16.0,0.0807,5.0,0.0713
597,Web,2025-07,2025,Julio,Cyber Wow Julio,Digital,5,0.2104,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.0549,3.0,0.1856
597,Web,2023-03,2023,Marzo,Campaña Escolar,Escolar,2,0.1264,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.0713,,
597,Web,2023-06,2023,Junio,Día del Padre,Familiar,3,0.0901,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,Web,2024-04,2024,Abril,Normal,Regular,6,0.0619,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,4.0,0.093
597,Web,2025-11,2025,Noviembre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,10.0,0.056,3.0,0.0475
597,Web,2023-04,2023,Abril,Normal,Regular,4,0.093,Jugos Rumi 370,Bebidas,Jugos,Rumi,2.0,0.1264,,
597,Web,2025-11,2025,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,10.0,0.056,4.0,0.1522
597,Web,2023-05,2023,Mayo,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.1269,,
597,Web,2023-11,2023,Noviembre,Black Friday,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.0293,,
597,Web,2025-03,2025,Marzo,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0522,0.0,0.0
597,Web,2024-06,2024,Junio,Día del Padre,Familiar,9,0.0874,Jugos Rumi 370,Bebidas,Jugos,Rumi,2.0,0.0316,3.0,0.0901
597,Web,2024-01,2024,Enero,Normal,Regular,16,0.0807,Jugos Rumi 370,Bebidas,Jugos,Rumi,30.0,0.0996,4.0,0.0556
597,Web,2024-09,2024,Septiembre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0572,1.0,0.0352
597,Web,2025-10,2025,Octubre,Normal,Regular,10,0.056,Jugos Rumi 370,Bebidas,Jugos,Rumi,10.0,0.0651,5.0,0.1062
597,Web,2024-10,2024,Octubre,Normal,Regular,5,0.1062,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,6.0,0.0293
597,Web,2023-09,2023,Septiembre,Normal,Regular,1,0.0352,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,Web,2023-07,2023,Julio,Cyber Wow Julio,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.0901,,
597,Web,2025-11,2025,Noviembre,Black Friday,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,10.0,0.056,0.0,0.0
597,Web,2023-04,2023,Abril,Cyber Wow Abril,Digital,2,0.1607,Jugos Rumi 370,Bebidas,Jugos,Rumi,2.0,0.1264,,
597,Web,2023-02,2023,Febrero,Campaña Escolar,Escolar,5,0.0713,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0556,,
597,Web,2023-06,2023,Junio,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2025-06,2025,Junio,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0895,0.0,0.0
597,App,2025-04,2025,Abril,Normal,Regular,6,0.0413,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0602,3.0,0.0779
597,App,2024-05,2024,Mayo,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.0779,4.0,0.0655
597,App,2024-03,2024,Marzo,Campaña Escolar,Escolar,1,0.0826,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2023-12,2023,Diciembre,Navidad,Festiva,11,0.1152,Jugos Rumi 370,Bebidas,Jugos,Rumi,12.0,0.1976,,
597,App,2024-12,2024,Diciembre,Navidad,Festiva,18,0.1221,Jugos Rumi 370,Bebidas,Jugos,Rumi,15.0,0.0954,11.0,0.1152
597,App,2025-02,2025,Febrero,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2023-05,2023,Mayo,Día de la Madre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2025-12,2025,Diciembre,Navidad,Festiva,33,0.1224,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.1086,18.0,0.1221
597,App,2025-05,2025,Mayo,Normal,Regular,3,0.0931,Jugos Rumi 370,Bebidas,Jugos,Rumi,14.0,0.1382,0.0,0.0
597,App,2024-05,2024,Mayo,Día de la Madre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.0779,0.0,0.0
597,App,2024-11,2024,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,8.0,0.1705
597,App,2025-05,2025,Mayo,Día de la Madre,Familiar,6,0.0859,Jugos Rumi 370,Bebidas,Jugos,Rumi,14.0,0.1382,0.0,0.0
597,App,2025-04,2025,Abril,Cyber Wow Abril,Digital,8,0.2351,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0602,0.0,0.0
597,App,2025-08,2025,Agosto,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0982,0.0,0.0
597,App,2024-07,2024,Julio,Cyber Wow Julio,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,6.0,0.2587
597,App,2025-07,2025,Julio,Fiestas Patrias,Festiva,9,0.0982,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,6.0,0.0723
597,App,2025-01,2025,Enero,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,18.0,0.1221,0.0,0.0
597,App,2025-06,2025,Junio,Día del Padre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0895,0.0,0.0
597,App,2023-01,2023,Enero,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,,,,
597,App,2024-11,2024,Noviembre,Normal,Regular,8,0.0502,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2023-10,2023,Octubre,Normal,Regular,1,0.0722,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2025-09,2025,Septiembre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,1.0,0.1026
597,App,2024-08,2024,Agosto,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,6.0,0.0723,2.0,0.0802
597,App,2023-08,2023,Agosto,Normal,Regular,2,0.0802,Jugos Rumi 370,Bebidas,Jugos,Rumi,19.0,0.1569,,
597,App,2024-07,2024,Julio,Fiestas Patrias,Festiva,6,0.0723,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,13.0,0.1314
597,App,2024-11,2024,Noviembre,Black Friday,Digital,7,0.1857,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,4.0,0.2248
597,App,2024-06,2024,Junio,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2023-11,2023,Noviembre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0722,,
597,App,2023-07,2023,Julio,Fiestas Patrias,Festiva,13,0.1314,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0683,,
597,App,2023-11,2023,Noviembre,Cyber Wow Noviembre,Digital,8,0.1705,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0722,,
597,App,2024-04,2024,Abril,Cyber Wow Abril,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0826,0.0,0.0
597,App,2024-02,2024,Febrero,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2025-07,2025,Julio,Cyber Wow Julio,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2023-03,2023,Marzo,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2023-06,2023,Junio,Día del Padre,Familiar,1,0.0683,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0655,,
597,App,2024-04,2024,Abril,Normal,Regular,3,0.0779,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0826,0.0,0.0
597,App,2025-11,2025,Noviembre,Normal,Regular,2,0.0328,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,8.0,0.0502
597,App,2023-04,2023,Abril,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2025-11,2025,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2023-05,2023,Mayo,Normal,Regular,4,0.0655,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2023-11,2023,Noviembre,Black Friday,Digital,4,0.2248,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0722,,
597,App,2025-03,2025,Marzo,Campaña Escolar,Escolar,1,0.0602,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,1.0,0.0826
597,App,2024-06,2024,Junio,Día del Padre,Familiar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,1.0,0.0683
597,App,2024-01,2024,Enero,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,11.0,0.1152,0.0,0.0
597,App,2024-09,2024,Septiembre,Normal,Regular,1,0.1026,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2025-10,2025,Octubre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,0.0,0.0
597,App,2024-10,2024,Octubre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.1026,1.0,0.0722
597,App,2023-09,2023,Septiembre,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,2.0,0.0802,,
597,App,2023-07,2023,Julio,Cyber Wow Julio,Digital,6,0.2587,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0683,,
597,App,2025-11,2025,Noviembre,Black Friday,Digital,4,0.1845,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,7.0,0.1857
597,App,2023-04,2023,Abril,Cyber Wow Abril,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2023-02,2023,Febrero,Campaña Escolar,Escolar,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,0.0,0.0,,
597,App,2023-06,2023,Junio,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0655,,
597,Tienda,2025-06,2025,Junio,Normal,Regular,6,0.0752,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0321,0.0,0.0
597,Tienda,2025-04,2025,Abril,Normal,Regular,14,0.0792,Jugos Rumi 370,Bebidas,Jugos,Rumi,22.0,0.0574,7.0,0.0511
597,Tienda,2024-05,2024,Mayo,Normal,Regular,2,0.0703,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0612,1.0,0.0342
597,Tienda,2024-03,2024,Marzo,Campaña Escolar,Escolar,4,0.065,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0708,13.0,0.0716
597,Tienda,2023-12,2023,Diciembre,Navidad,Festiva,90,0.1011,Jugos Rumi 370,Bebidas,Jugos,Rumi,23.0,0.0745,,
597,Tienda,2024-12,2024,Diciembre,Navidad,Festiva,64,0.0926,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0642,90.0,0.1011
597,Tienda,2025-02,2025,Febrero,Campaña Escolar,Escolar,3,0.1025,Jugos Rumi 370,Bebidas,Jugos,Rumi,16.0,0.0478,1.0,0.0708
597,Tienda,2023-05,2023,Mayo,Día de la Madre,Familiar,3,0.0747,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0429,,
597,Tienda,2025-12,2025,Diciembre,Navidad,Festiva,71,0.1053,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0655,64.0,0.0926
597,Tienda,2025-05,2025,Mayo,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,14.0,0.0792,2.0,0.0703
597,Tienda,2024-05,2024,Mayo,Día de la Madre,Familiar,1,0.0417,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0612,3.0,0.0747
597,Tienda,2024-11,2024,Noviembre,Cyber Wow Noviembre,Digital,2,0.1173,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0391,0.0,0.0
597,Tienda,2025-05,2025,Mayo,Día de la Madre,Familiar,1,0.0321,Jugos Rumi 370,Bebidas,Jugos,Rumi,14.0,0.0792,1.0,0.0417
597,Tienda,2025-04,2025,Abril,Cyber Wow Abril,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,22.0,0.0574,2.0,0.0915
597,Tienda,2025-08,2025,Agosto,Normal,Regular,15,0.0301,Jugos Rumi 370,Bebidas,Jugos,Rumi,27.0,0.0855,3.0,0.0774
597,Tienda,2024-07,2024,Julio,Cyber Wow Julio,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.0651,0.0,0.0
597,Tienda,2025-07,2025,Julio,Fiestas Patrias,Festiva,27,0.0855,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0914,45.0,0.0717
597,Tienda,2025-01,2025,Enero,Normal,Regular,16,0.0478,Jugos Rumi 370,Bebidas,Jugos,Rumi,64.0,0.0926,7.0,0.0186
597,Tienda,2025-06,2025,Junio,Día del Padre,Familiar,7,0.1157,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0321,7.0,0.0651
597,Tienda,2023-01,2023,Enero,Normal,Regular,9,0.084,Jugos Rumi 370,Bebidas,Jugos,Rumi,,,,
597,Tienda,2024-11,2024,Noviembre,Normal,Regular,7,0.0464,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0391,15.0,0.0644
597,Tienda,2023-10,2023,Octubre,Normal,Regular,9,0.0327,Jugos Rumi 370,Bebidas,Jugos,Rumi,1.0,0.0639,,
597,Tienda,2025-09,2025,Septiembre,Normal,Regular,4,0.0572,Jugos Rumi 370,Bebidas,Jugos,Rumi,15.0,0.0301,16.0,0.0603
597,Tienda,2024-08,2024,Agosto,Normal,Regular,3,0.0774,Jugos Rumi 370,Bebidas,Jugos,Rumi,45.0,0.0717,13.0,0.0688
597,Tienda,2023-08,2023,Agosto,Normal,Regular,13,0.0688,Jugos Rumi 370,Bebidas,Jugos,Rumi,62.0,0.064,,
597,Tienda,2024-07,2024,Julio,Fiestas Patrias,Festiva,45,0.0717,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.0651,62.0,0.064
597,Tienda,2024-11,2024,Noviembre,Black Friday,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0391,8.0,0.1048
597,Tienda,2024-06,2024,Junio,Normal,Regular,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.056,3.0,0.022
597,Tienda,2023-11,2023,Noviembre,Normal,Regular,15,0.0644,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0327,,
597,Tienda,2023-07,2023,Julio,Fiestas Patrias,Festiva,62,0.064,Jugos Rumi 370,Bebidas,Jugos,Rumi,8.0,0.0422,,
597,Tienda,2023-11,2023,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0327,,
597,Tienda,2024-04,2024,Abril,Cyber Wow Abril,Digital,2,0.0915,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.065,0.0,0.0
597,Tienda,2024-02,2024,Febrero,Campaña Escolar,Escolar,1,0.0708,Jugos Rumi 370,Bebidas,Jugos,Rumi,7.0,0.0186,5.0,0.0354
597,Tienda,2025-07,2025,Julio,Cyber Wow Julio,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0914,0.0,0.0
597,Tienda,2023-03,2023,Marzo,Campaña Escolar,Escolar,13,0.0716,Jugos Rumi 370,Bebidas,Jugos,Rumi,5.0,0.0354,,
597,Tienda,2023-06,2023,Junio,Día del Padre,Familiar,5,0.0827,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0544,,
597,Tienda,2024-04,2024,Abril,Normal,Regular,7,0.0511,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.065,13.0,0.0429
597,Tienda,2025-11,2025,Noviembre,Normal,Regular,1,0.0316,Jugos Rumi 370,Bebidas,Jugos,Rumi,11.0,0.0717,7.0,0.0464
597,Tienda,2023-04,2023,Abril,Normal,Regular,13,0.0429,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0716,,
597,Tienda,2025-11,2025,Noviembre,Cyber Wow Noviembre,Digital,3,0.0994,Jugos Rumi 370,Bebidas,Jugos,Rumi,11.0,0.0717,2.0,0.1173
597,Tienda,2023-05,2023,Mayo,Normal,Regular,1,0.0342,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0429,,
597,Tienda,2023-11,2023,Noviembre,Black Friday,Digital,8,0.1048,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.0327,,
597,Tienda,2025-03,2025,Marzo,Campaña Escolar,Escolar,22,0.0574,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.1025,4.0,0.065
597,Tienda,2024-06,2024,Junio,Día del Padre,Familiar,7,0.0651,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.056,5.0,0.0827
597,Tienda,2024-01,2024,Enero,Normal,Regular,7,0.0186,Jugos Rumi 370,Bebidas,Jugos,Rumi,90.0,0.1011,9.0,0.084
597,Tienda,2024-09,2024,Septiembre,Normal,Regular,16,0.0603,Jugos Rumi 370,Bebidas,Jugos,Rumi,3.0,0.0774,1.0,0.0639
597,Tienda,2025-10,2025,Octubre,Normal,Regular,11,0.0717,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0572,13.0,0.0391
597,Tienda,2024-10,2024,Octubre,Normal,Regular,13,0.0391,Jugos Rumi 370,Bebidas,Jugos,Rumi,16.0,0.0603,9.0,0.0327
597,Tienda,2023-09,2023,Septiembre,Normal,Regular,1,0.0639,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0688,,
597,Tienda,2023-07,2023,Julio,Cyber Wow Julio,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,8.0,0.0422,,
597,Tienda,2025-11,2025,Noviembre,Black Friday,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,11.0,0.0717,0.0,0.0
597,Tienda,2023-04,2023,Abril,Cyber Wow Abril,Digital,0,0.0,Jugos Rumi 370,Bebidas,Jugos,Rumi,13.0,0.0716,,
597,Tienda,2023-02,2023,Febrero,Campaña Escolar,Escolar,5,0.0354,Jugos Rumi 370,Bebidas,Jugos,Rumi,9.0,0.084,,
597,Tienda,2023-06,2023,Junio,Normal,Regular,3,0.022,Jugos Rumi 370,Bebidas,Jugos,Rumi,4.0,0.0544,,
598,Web,2025-06,2025,Junio,Normal,Regular,2,0.0838,Botines Pacífico 271,Calzado,Botines,Pacífico,0.0,0.0,0.0,0.0
598,Web,2025-04,2025,Abril,Normal,Regular,0,0.0,Botines Pacífico 271,Calzado,Botines,Pacífico,0.0,0.0,3.0,0.0426
598,Web,2024-05,2024,Mayo,Normal,Regular,0,0.0,Botines Pacífico 271,Calzado,Botines,Pacífico,14.0,0.1372,4.0,0.068
