nombre,canal,campaña,año,mes,demanda_real,prediccion_random_forest,error_absoluto
Impresoras Nativa 198,Web,Normal,2025,Agosto,0.0,1.292161130200541,1.292161130200541
Impresoras Nativa 198,Web,Fiestas Patrias,2025,Julio,0.0,1.203639336951022,1.203639336951022
Impresoras Nativa 198,Web,Normal,2025,Enero,1.0,1.8403621893199125,0.8403621893199125
Impresoras Nativa 198,Web,Día del Padre,2025,Junio,1.0,2.2945144083404743,1.2945144083404743
Impresoras Nativa 198,Web,Normal,2025,Septiembre,3.0,1.0448412619372967,1.9551587380627033
Impresoras Nativa 198,Web,Cyber Wow Julio,2025,Julio,1.0,2.747426490742194,1.747426490742194
Impresoras Nativa 198,Web,Normal,2025,Noviembre,0.0,1.2182735613567757,1.2182735613567757
Impresoras Nativa 198,Web,Cyber Wow Noviembre,2025,Noviembre,1.0,1.8160017057990254,0.8160017057990254
Impresoras Nativa 198,Web,Campaña Escolar,2025,Marzo,1.0,1.4102477964610443,0.41024779646104426
Impresoras Nativa 198,Web,Normal,2025,Octubre,1.0,2.0572414120704496,1.0572414120704496
Impresoras Nativa 198,Web,Black Friday,2025,Noviembre,2.0,3.3537153773019424,1.3537153773019424
Impresoras Nativa 198,App,Normal,2025,Junio,0.0,0.8951378515357679,0.8951378515357679
Impresoras Nativa 198,App,Normal,2025,Abril,0.0,0.8188519787700281,0.8188519787700281
Impresoras Nativa 198,App,Campaña Escolar,2025,Febrero,4.0,1.3914751509366874,2.6085248490633126
Impresoras Nativa 198,App,Navidad,2025,Diciembre,6.0,4.940425970055113,1.059574029944887
Impresoras Nativa 198,App,Normal,2025,Mayo,0.0,1.1467801505439303,1.1467801505439303
Impresoras Nativa 198,App,Día de la Madre,2025,Mayo,0.0,0.7481474341222689,0.7481474341222689
Impresoras Nativa 198,App,Cyber Wow Abril,2025,Abril,2.0,2.876146321127062,0.8761463211270621
Impresoras Nativa 198,App,Normal,2025,Agosto,8.0,1.279356573331156,6.720643426668844
Impresoras Nativa 198,App,Fiestas Patrias,2025,Julio,0.0,0.7623065834544427,0.7623065834544427
Impresoras Nativa 198,App,Normal,2025,Enero,1.0,1.020013783808893,0.02001378380889296
Impresoras Nativa 198,App,Día del Padre,2025,Junio,3.0,0.9389695485599974,2.0610304514400024
Impresoras Nativa 198,App,Normal,2025,Septiembre,3.0,1.0532824509518528,1.9467175490481472
Impresoras Nativa 198,App,Cyber Wow Julio,2025,Julio,4.0,1.387252113015766,2.612747886984234
Impresoras Nativa 198,App,Normal,2025,Noviembre,1.0,1.0212598151662113,0.021259815166211338
Impresoras Nativa 198,App,Cyber Wow Noviembre,2025,Noviembre,0.0,1.7219584671361312,1.7219584671361312
Impresoras Nativa 198,App,Campaña Escolar,2025,Marzo,0.0,0.8332633259755459,0.8332633259755459
Impresoras Nativa 198,App,Normal,2025,Octubre,1.0,1.3407584781299704,0.3407584781299704
Impresoras Nativa 198,App,Black Friday,2025,Noviembre,0.0,3.260341621160218,3.260341621160218
Impresoras Nativa 198,Tienda,Normal,2025,Junio,3.0,2.453580901270897,0.5464190987291029
Impresoras Nativa 198,Tienda,Normal,2025,Abril,3.0,2.418088664548543,0.5819113354514571
Impresoras Nativa 198,Tienda,Campaña Escolar,2025,Febrero,0.0,2.7384216501646734,2.7384216501646734
Impresoras Nativa 198,Tienda,Navidad,2025,Diciembre,4.0,7.463224704625064,3.4632247046250644
Impresoras Nativa 198,Tienda,Normal,2025,Mayo,3.0,2.546327168904152,0.4536728310958482
Impresoras Nativa 198,Tienda,Día de la Madre,2025,Mayo,1.0,2.3173442196501166,1.3173442196501166
Impresoras Nativa 198,Tienda,Cyber Wow Abril,2025,Abril,1.0,0.8994157561469579,0.1005842438530421
Impresoras Nativa 198,Tienda,Normal,2025,Agosto,4.0,2.7827395519403955,1.2172604480596045
Impresoras Nativa 198,Tienda,Fiestas Patrias,2025,Julio,6.0,2.989245554157602,3.010754445842398
Impresoras Nativa 198,Tienda,Normal,2025,Enero,2.0,2.7245361139654847,0.7245361139654847
Impresoras Nativa 198,Tienda,Día del Padre,2025,Junio,1.0,1.545977577377456,0.545977577377456
Impresoras Nativa 198,Tienda,Normal,2025,Septiembre,1.0,3.1382993453690693,2.1382993453690693
Impresoras Nativa 198,Tienda,Cyber Wow Julio,2025,Julio,2.0,1.798315990819073,0.2016840091809271
Impresoras Nativa 198,Tienda,Normal,2025,Noviembre,0.0,1.8954360776415538,1.8954360776415538
Impresoras Nativa 198,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,1.6624956051512836,1.6624956051512836
Impresoras Nativa 198,Tienda,Campaña Escolar,2025,Marzo,0.0,4.071421347161225,4.071421347161225
Impresoras Nativa 198,Tienda,Normal,2025,Octubre,3.0,3.130028878860645,0.13002887886064496
Impresoras Nativa 198,Tienda,Black Friday,2025,Noviembre,0.0,2.3208963288300914,2.3208963288300914
Conservas Illari 890,Web,Normal,2025,Junio,0.0,3.072076990392598,3.072076990392598
Conservas Illari 890,Web,Normal,2025,Abril,2.0,3.6732496072580436,1.6732496072580436
Conservas Illari 890,Web,Campaña Escolar,2025,Febrero,0.0,1.9429183110392527,1.9429183110392527
Conservas Illari 890,Web,Navidad,2025,Diciembre,19.0,15.193644968937043,3.8063550310629566
Conservas Illari 890,Web,Normal,2025,Mayo,2.0,3.1212490300237623,1.1212490300237623
Conservas Illari 890,Web,Día de la Madre,2025,Mayo,0.0,1.1613424036573792,1.1613424036573792
Conservas Illari 890,Web,Cyber Wow Abril,2025,Abril,0.0,0.6007190115180534,0.6007190115180534
Conservas Illari 890,Web,Normal,2025,Agosto,7.0,1.9392846424952872,5.060715357504713
Conservas Illari 890,Web,Fiestas Patrias,2025,Julio,24.0,9.050709343460882,14.949290656539118
Conservas Illari 890,Web,Normal,2025,Enero,8.0,4.273217258566047,3.7267827414339534
Conservas Illari 890,Web,Día del Padre,2025,Junio,0.0,1.4455752273084073,1.4455752273084073
Conservas Illari 890,Web,Normal,2025,Septiembre,7.0,3.141785685993499,3.858214314006501
Conservas Illari 890,Web,Cyber Wow Julio,2025,Julio,0.0,1.0586845726067013,1.0586845726067013
Conservas Illari 890,Web,Normal,2025,Noviembre,0.0,2.9468063766540977,2.9468063766540977
Conservas Illari 890,Web,Cyber Wow Noviembre,2025,Noviembre,6.0,1.8753115271867637,4.1246884728132365
Conservas Illari 890,Web,Campaña Escolar,2025,Marzo,3.0,2.18788276172378,0.8121172382762198
Conservas Illari 890,Web,Normal,2025,Octubre,0.0,3.7451516608007522,3.7451516608007522
Conservas Illari 890,Web,Black Friday,2025,Noviembre,5.0,0.8690727232248462,4.130927276775154
Conservas Illari 890,App,Normal,2025,Junio,6.0,1.7608242408828856,4.239175759117114
Conservas Illari 890,App,Normal,2025,Abril,8.0,1.9956308805234013,6.004369119476599
Conservas Illari 890,App,Campaña Escolar,2025,Febrero,0.0,1.0888741787620386,1.0888741787620386
Conservas Illari 890,App,Navidad,2025,Diciembre,20.0,10.761606537282292,9.238393462717708
Conservas Illari 890,App,Normal,2025,Mayo,3.0,1.5726519974875124,1.4273480025124876
Conservas Illari 890,App,Día de la Madre,2025,Mayo,0.0,2.425803313342707,2.425803313342707
Conservas Illari 890,App,Cyber Wow Abril,2025,Abril,0.0,0.7669839570497493,0.7669839570497493
Conservas Illari 890,App,Normal,2025,Agosto,2.0,2.024145203542902,0.02414520354290195
Conservas Illari 890,App,Fiestas Patrias,2025,Julio,45.0,18.32363836015636,26.67636163984364
Conservas Illari 890,App,Normal,2025,Enero,1.0,2.6971153833019126,1.6971153833019126
Conservas Illari 890,App,Día del Padre,2025,Junio,8.0,0.620155983642196,7.379844016357804
Conservas Illari 890,App,Normal,2025,Septiembre,5.0,1.6058256397460635,3.3941743602539365
Conservas Illari 890,App,Cyber Wow Julio,2025,Julio,0.0,0.8007531853521427,0.8007531853521427
Conservas Illari 890,App,Normal,2025,Noviembre,2.0,2.7137270729905123,0.7137270729905123
Conservas Illari 890,App,Cyber Wow Noviembre,2025,Noviembre,0.0,0.8339846201750707,0.8339846201750707
Conservas Illari 890,App,Campaña Escolar,2025,Marzo,0.0,0.9867874932339307,0.9867874932339307
Conservas Illari 890,App,Normal,2025,Octubre,19.0,2.302713226767446,16.697286773232555
Conservas Illari 890,App,Black Friday,2025,Noviembre,3.0,1.8739212009580313,1.1260787990419687
Conservas Illari 890,Tienda,Normal,2025,Junio,3.0,5.510601629971909,2.5106016299719087
Conservas Illari 890,Tienda,Normal,2025,Abril,7.0,6.4882395079146775,0.5117604920853225
Conservas Illari 890,Tienda,Campaña Escolar,2025,Febrero,1.0,5.229220977822212,4.229220977822212
Conservas Illari 890,Tienda,Navidad,2025,Diciembre,44.0,42.51791624237265,1.4820837576273505
Conservas Illari 890,Tienda,Normal,2025,Mayo,17.0,6.42188574338469,10.57811425661531
Conservas Illari 890,Tienda,Día de la Madre,2025,Mayo,0.0,8.253854335612372,8.253854335612372
Conservas Illari 890,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.5184014746858199,0.5184014746858199
Conservas Illari 890,Tienda,Normal,2025,Agosto,4.0,8.577698215989846,4.577698215989846
Conservas Illari 890,Tienda,Fiestas Patrias,2025,Julio,30.0,31.067749610660925,1.0677496106609254
Conservas Illari 890,Tienda,Normal,2025,Enero,1.0,8.654542131516626,7.654542131516626
Conservas Illari 890,Tienda,Día del Padre,2025,Junio,0.0,2.454070012149443,2.454070012149443
Conservas Illari 890,Tienda,Normal,2025,Septiembre,1.0,8.166831580997332,7.166831580997332
Conservas Illari 890,Tienda,Cyber Wow Julio,2025,Julio,0.0,0.63025370521213,0.63025370521213
Conservas Illari 890,Tienda,Normal,2025,Noviembre,10.0,6.7668670563686115,3.2331329436313885
Conservas Illari 890,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,0.9479937734148813,0.9479937734148813
Conservas Illari 890,Tienda,Campaña Escolar,2025,Marzo,9.0,5.404190492903754,3.595809507096246
Conservas Illari 890,Tienda,Normal,2025,Octubre,20.0,8.877986580322908,11.122013419677092
Conservas Illari 890,Tienda,Black Friday,2025,Noviembre,0.0,1.0738531068746233,1.0738531068746233
Desodorante Tambo 421,Web,Normal,2025,Junio,2.0,1.523040740953745,0.476959259046255
Desodorante Tambo 421,Web,Normal,2025,Abril,8.0,1.984339056836659,6.015660943163341
Desodorante Tambo 421,Web,Campaña Escolar,2025,Febrero,0.0,1.8982865726833487,1.8982865726833487
Desodorante Tambo 421,Web,Navidad,2025,Diciembre,4.0,7.858925068087731,3.858925068087731
Desodorante Tambo 421,Web,Normal,2025,Mayo,4.0,1.5976811426213446,2.4023188573786554
Desodorante Tambo 421,Web,Día de la Madre,2025,Mayo,0.0,1.1401896430854206,1.1401896430854206
Desodorante Tambo 421,Web,Cyber Wow Abril,2025,Abril,1.0,1.6118584476179563,0.6118584476179563
Desodorante Tambo 421,Web,Normal,2025,Agosto,3.0,2.6789824202898296,0.3210175797101704
Desodorante Tambo 421,Web,Fiestas Patrias,2025,Julio,0.0,2.8776630776973326,2.8776630776973326
Desodorante Tambo 421,Web,Normal,2025,Enero,4.0,2.5036530373863752,1.4963469626136248
Desodorante Tambo 421,Web,Día del Padre,2025,Junio,3.0,1.3379119219636797,1.6620880780363203
Desodorante Tambo 421,Web,Normal,2025,Septiembre,0.0,1.8977837814047154,1.8977837814047154
Desodorante Tambo 421,Web,Cyber Wow Julio,2025,Julio,0.0,1.2931532145296654,1.2931532145296654
Desodorante Tambo 421,Web,Normal,2025,Noviembre,4.0,1.7483903396850469,2.251609660314953
Desodorante Tambo 421,Web,Cyber Wow Noviembre,2025,Noviembre,0.0,1.1438387129139393,1.1438387129139393
Desodorante Tambo 421,Web,Campaña Escolar,2025,Marzo,0.0,1.690745377319823,1.690745377319823
Desodorante Tambo 421,Web,Normal,2025,Octubre,0.0,2.853613089032549,2.853613089032549
Desodorante Tambo 421,Web,Black Friday,2025,Noviembre,4.0,2.4816180032020063,1.5183819967979937
Desodorante Tambo 421,App,Normal,2025,Junio,2.0,1.6047334863343392,0.3952665136656608
Desodorante Tambo 421,App,Normal,2025,Abril,11.0,1.8997868921624725,9.100213107837527
Desodorante Tambo 421,App,Campaña Escolar,2025,Febrero,0.0,1.2212099676775554,1.2212099676775554
Desodorante Tambo 421,App,Navidad,2025,Diciembre,0.0,8.252627746287194,8.252627746287194
Desodorante Tambo 421,App,Normal,2025,Mayo,0.0,1.506839762184886,1.506839762184886
Desodorante Tambo 421,App,Día de la Madre,2025,Mayo,1.0,0.7021468618474586,0.29785313815254144
Desodorante Tambo 421,App,Cyber Wow Abril,2025,Abril,0.0,0.9280673349463684,0.9280673349463684
Desodorante Tambo 421,App,Normal,2025,Agosto,1.0,1.4386079317169393,0.43860793171693935
Desodorante Tambo 421,App,Fiestas Patrias,2025,Julio,0.0,1.5217715750450245,1.5217715750450245
Desodorante Tambo 421,App,Normal,2025,Enero,10.0,1.5360608729377916,8.463939127062208
Desodorante Tambo 421,App,Día del Padre,2025,Junio,0.0,0.7182351791679461,0.7182351791679461
Desodorante Tambo 421,App,Normal,2025,Septiembre,2.0,1.887398542114282,0.11260145788571796
Desodorante Tambo 421,App,Cyber Wow Julio,2025,Julio,0.0,0.9521627514818448,0.9521627514818448
Desodorante Tambo 421,App,Normal,2025,Noviembre,0.0,1.279867290619177,1.279867290619177
Desodorante Tambo 421,App,Cyber Wow Noviembre,2025,Noviembre,0.0,1.7968459127111835,1.7968459127111835
Desodorante Tambo 421,App,Campaña Escolar,2025,Marzo,0.0,1.2009139884677673,1.2009139884677673
Desodorante Tambo 421,App,Normal,2025,Octubre,2.0,1.4189395559900706,0.5810604440099294
Desodorante Tambo 421,App,Black Friday,2025,Noviembre,3.0,2.3868648306494915,0.6131351693505085
Desodorante Tambo 421,Tienda,Normal,2025,Junio,1.0,3.452544253785941,2.452544253785941
Desodorante Tambo 421,Tienda,Normal,2025,Abril,4.0,4.582978725930119,0.5829787259301193
Desodorante Tambo 421,Tienda,Campaña Escolar,2025,Febrero,3.0,5.335968432820299,2.335968432820299
Desodorante Tambo 421,Tienda,Navidad,2025,Diciembre,7.0,13.78515068077459,6.78515068077459
Desodorante Tambo 421,Tienda,Normal,2025,Mayo,10.0,4.209781444478007,5.790218555521993
Desodorante Tambo 421,Tienda,Día de la Madre,2025,Mayo,0.0,3.880684131942196,3.880684131942196
Desodorante Tambo 421,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.7781722392541365,0.7781722392541365
Desodorante Tambo 421,Tienda,Normal,2025,Agosto,8.0,4.868153061423011,3.131846938576989
Desodorante Tambo 421,Tienda,Fiestas Patrias,2025,Julio,0.0,4.035118853460251,4.035118853460251
Desodorante Tambo 421,Tienda,Normal,2025,Enero,9.0,4.254547340085553,4.745452659914447
Desodorante Tambo 421,Tienda,Día del Padre,2025,Junio,0.0,2.3734880252230086,2.3734880252230086
Desodorante Tambo 421,Tienda,Normal,2025,Septiembre,6.0,5.186083343326641,0.8139166566733591
Desodorante Tambo 421,Tienda,Cyber Wow Julio,2025,Julio,0.0,0.8436066119952099,0.8436066119952099
Desodorante Tambo 421,Tienda,Normal,2025,Noviembre,9.0,4.96409562489814,4.03590437510186
Desodorante Tambo 421,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,1.5781061002007775,1.5781061002007775
Desodorante Tambo 421,Tienda,Campaña Escolar,2025,Marzo,9.0,5.10459057105446,3.8954094289455403
Desodorante Tambo 421,Tienda,Normal,2025,Octubre,8.0,4.674975772097932,3.325024227902068
Desodorante Tambo 421,Tienda,Black Friday,2025,Noviembre,0.0,2.1816059827323104,2.1816059827323104
Detergente NortePlus 631,Web,Normal,2025,Junio,5.0,2.648929986539451,2.351070013460549
Detergente NortePlus 631,Web,Normal,2025,Abril,0.0,3.411961470191548,3.411961470191548
Detergente NortePlus 631,Web,Campaña Escolar,2025,Febrero,0.0,1.9724227674584933,1.9724227674584933
Detergente NortePlus 631,Web,Navidad,2025,Diciembre,9.0,5.946333947355141,3.053666052644859
Detergente NortePlus 631,Web,Normal,2025,Mayo,6.0,4.202601264211833,1.7973987357881667
Detergente NortePlus 631,Web,Día de la Madre,2025,Mayo,0.0,1.4954788351061898,1.4954788351061898
Detergente NortePlus 631,Web,Cyber Wow Abril,2025,Abril,0.0,1.5973139207586027,1.5973139207586027
Detergente NortePlus 631,Web,Normal,2025,Agosto,5.0,4.962404023203735,0.03759597679626481
Detergente NortePlus 631,Web,Fiestas Patrias,2025,Julio,3.0,5.502800738036841,2.502800738036841
Detergente NortePlus 631,Web,Normal,2025,Enero,5.0,3.1903256175701125,1.8096743824298875
Detergente NortePlus 631,Web,Día del Padre,2025,Junio,2.0,1.0780835105105888,0.9219164894894112
Detergente NortePlus 631,Web,Normal,2025,Septiembre,10.0,4.254068487302401,5.745931512697599
Detergente NortePlus 631,Web,Cyber Wow Julio,2025,Julio,0.0,1.8365090875539776,1.8365090875539776
Detergente NortePlus 631,Web,Normal,2025,Noviembre,4.0,4.896465271164349,0.8964652711643488
Detergente NortePlus 631,Web,Cyber Wow Noviembre,2025,Noviembre,1.0,1.3844776941113068,0.38447769411130683
Detergente NortePlus 631,Web,Campaña Escolar,2025,Marzo,0.0,3.1475000756352625,3.1475000756352625
Detergente NortePlus 631,Web,Normal,2025,Octubre,0.0,4.158596346121235,4.158596346121235
Detergente NortePlus 631,Web,Black Friday,2025,Noviembre,8.0,3.421982728293947,4.578017271706053
Detergente NortePlus 631,App,Normal,2025,Junio,0.0,2.2822806796553796,2.2822806796553796
Detergente NortePlus 631,App,Normal,2025,Abril,0.0,2.3994905969304843,2.3994905969304843
Detergente NortePlus 631,App,Campaña Escolar,2025,Febrero,0.0,1.5903295873377254,1.5903295873377254
Detergente NortePlus 631,App,Navidad,2025,Diciembre,3.0,8.277950017648106,5.277950017648106
Detergente NortePlus 631,App,Normal,2025,Mayo,0.0,2.401539904355917,2.401539904355917
Detergente NortePlus 631,App,Día de la Madre,2025,Mayo,0.0,0.7857660713247341,0.7857660713247341
Detergente NortePlus 631,App,Cyber Wow Abril,2025,Abril,3.0,1.0625953037242206,1.9374046962757794
Detergente NortePlus 631,App,Normal,2025,Agosto,3.0,2.6770392665007345,0.32296073349926546
Detergente NortePlus 631,App,Fiestas Patrias,2025,Julio,11.0,2.9138273946396125,8.086172605360387
Detergente NortePlus 631,App,Normal,2025,Enero,0.0,1.7312490404538494,1.7312490404538494
Detergente NortePlus 631,App,Día del Padre,2025,Junio,0.0,0.7858814363123996,0.7858814363123996
Detergente NortePlus 631,App,Normal,2025,Septiembre,1.0,2.3640981781171404,1.3640981781171404
Detergente NortePlus 631,App,Cyber Wow Julio,2025,Julio,0.0,1.189362644148856,1.189362644148856
Detergente NortePlus 631,App,Normal,2025,Noviembre,3.0,2.2831368901652254,0.7168631098347746
Detergente NortePlus 631,App,Cyber Wow Noviembre,2025,Noviembre,0.0,1.2376485780361042,1.2376485780361042
Detergente NortePlus 631,App,Campaña Escolar,2025,Marzo,0.0,1.1497649615134768,1.1497649615134768
Detergente NortePlus 631,App,Normal,2025,Octubre,0.0,3.408528635884471,3.408528635884471
Detergente NortePlus 631,App,Black Friday,2025,Noviembre,0.0,1.701679831612652,1.701679831612652
Detergente NortePlus 631,Tienda,Normal,2025,Junio,1.0,6.3713536107250555,5.3713536107250555
Detergente NortePlus 631,Tienda,Normal,2025,Abril,3.0,6.322298702936303,3.322298702936303
Detergente NortePlus 631,Tienda,Campaña Escolar,2025,Febrero,6.0,4.649416369531866,1.350583630468134
Detergente NortePlus 631,Tienda,Navidad,2025,Diciembre,23.0,15.479779305454906,7.520220694545094
Detergente NortePlus 631,Tienda,Normal,2025,Mayo,6.0,6.35277519580874,0.35277519580874017
Detergente NortePlus 631,Tienda,Día de la Madre,2025,Mayo,2.0,3.222769698620735,1.222769698620735
Detergente NortePlus 631,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.7099627424183388,0.7099627424183388
Detergente NortePlus 631,Tienda,Normal,2025,Agosto,0.0,6.919026822108966,6.919026822108966
Detergente NortePlus 631,Tienda,Fiestas Patrias,2025,Julio,3.0,10.363587966880125,7.363587966880125
Detergente NortePlus 631,Tienda,Normal,2025,Enero,9.0,10.418139424792603,1.418139424792603
Detergente NortePlus 631,Tienda,Día del Padre,2025,Junio,6.0,3.4704112678934553,2.5295887321065447
Detergente NortePlus 631,Tienda,Normal,2025,Septiembre,22.0,8.647650564841818,13.352349435158182
Detergente NortePlus 631,Tienda,Cyber Wow Julio,2025,Julio,0.0,0.9459675061160974,0.9459675061160974
Detergente NortePlus 631,Tienda,Normal,2025,Noviembre,3.0,8.2805997422116,5.280599742211599
Detergente NortePlus 631,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,1.3497778211581632,1.3497778211581632
Detergente NortePlus 631,Tienda,Campaña Escolar,2025,Marzo,5.0,6.3717064126511715,1.3717064126511715
Detergente NortePlus 631,Tienda,Normal,2025,Octubre,9.0,8.092493508225807,0.9075064917741926
Detergente NortePlus 631,Tienda,Black Friday,2025,Noviembre,0.0,1.830355540229876,1.830355540229876
Crema Dental NortePlus 111,Web,Normal,2025,Junio,1.0,2.147377518222528,1.147377518222528
Crema Dental NortePlus 111,Web,Normal,2025,Abril,4.0,2.6929241344004744,1.3070758655995256
Crema Dental NortePlus 111,Web,Campaña Escolar,2025,Febrero,4.0,2.0539806359184736,1.9460193640815264
Crema Dental NortePlus 111,Web,Navidad,2025,Diciembre,4.0,5.348937183254339,1.348937183254339
Crema Dental NortePlus 111,Web,Normal,2025,Mayo,4.0,2.6385350442552964,1.3614649557447036
Crema Dental NortePlus 111,Web,Día de la Madre,2025,Mayo,4.0,1.2197838788432203,2.78021612115678
Crema Dental NortePlus 111,Web,Cyber Wow Abril,2025,Abril,0.0,1.0981601980083315,1.0981601980083315
Crema Dental NortePlus 111,Web,Normal,2025,Agosto,0.0,2.8913721422745557,2.8913721422745557
Crema Dental NortePlus 111,Web,Fiestas Patrias,2025,Julio,0.0,1.897329874715701,1.897329874715701
Crema Dental NortePlus 111,Web,Normal,2025,Enero,10.0,4.305731544009669,5.694268455990331
Crema Dental NortePlus 111,Web,Día del Padre,2025,Junio,2.0,1.133365726764872,0.866634273235128
Crema Dental NortePlus 111,Web,Normal,2025,Septiembre,2.0,2.8499576257677286,0.8499576257677286
Crema Dental NortePlus 111,Web,Cyber Wow Julio,2025,Julio,0.0,1.284383167885212,1.284383167885212
Crema Dental NortePlus 111,Web,Normal,2025,Noviembre,0.0,2.5603747793435794,2.5603747793435794
Crema Dental NortePlus 111,Web,Cyber Wow Noviembre,2025,Noviembre,0.0,1.2222451815793234,1.2222451815793234
Crema Dental NortePlus 111,Web,Campaña Escolar,2025,Marzo,0.0,2.0521539699493703,2.0521539699493703
Crema Dental NortePlus 111,Web,Normal,2025,Octubre,6.0,2.272798070184401,3.727201929815599
Crema Dental NortePlus 111,Web,Black Friday,2025,Noviembre,0.0,1.7543521436832143,1.7543521436832143
Crema Dental NortePlus 111,App,Normal,2025,Junio,0.0,1.0687585888256521,1.0687585888256521
Crema Dental NortePlus 111,App,Normal,2025,Abril,5.0,1.7905482061748441,3.209451793825156
Crema Dental NortePlus 111,App,Campaña Escolar,2025,Febrero,0.0,1.0370881948992092,1.0370881948992092
Crema Dental NortePlus 111,App,Navidad,2025,Diciembre,2.0,5.9665276708195085,3.9665276708195085
Crema Dental NortePlus 111,App,Normal,2025,Mayo,0.0,1.340362682619925,1.340362682619925
Crema Dental NortePlus 111,App,Día de la Madre,2025,Mayo,0.0,0.7906957938377556,0.7906957938377556
Crema Dental NortePlus 111,App,Cyber Wow Abril,2025,Abril,0.0,1.8583729308901384,1.8583729308901384
Crema Dental NortePlus 111,App,Normal,2025,Agosto,0.0,1.7154482678792187,1.7154482678792187
Crema Dental NortePlus 111,App,Fiestas Patrias,2025,Julio,0.0,1.83243031470894,1.83243031470894
Crema Dental NortePlus 111,App,Normal,2025,Enero,0.0,1.3657390521565642,1.3657390521565642
Crema Dental NortePlus 111,App,Día del Padre,2025,Junio,2.0,0.930174540516305,1.069825459483695
Crema Dental NortePlus 111,App,Normal,2025,Septiembre,6.0,1.3083073151399893,4.69169268486001
Crema Dental NortePlus 111,App,Cyber Wow Julio,2025,Julio,0.0,0.9880473700692153,0.9880473700692153
Crema Dental NortePlus 111,App,Normal,2025,Noviembre,0.0,1.225162643049833,1.225162643049833
Crema Dental NortePlus 111,App,Cyber Wow Noviembre,2025,Noviembre,4.0,1.4717071120807443,2.528292887919256
Crema Dental NortePlus 111,App,Campaña Escolar,2025,Marzo,0.0,1.1306964630897511,1.1306964630897511
Crema Dental NortePlus 111,App,Normal,2025,Octubre,0.0,1.8631790451339838,1.8631790451339838
Crema Dental NortePlus 111,App,Black Friday,2025,Noviembre,6.0,2.3016831273826353,3.6983168726173647
Crema Dental NortePlus 111,Tienda,Normal,2025,Junio,4.0,3.6417978490090595,0.35820215099094055
Crema Dental NortePlus 111,Tienda,Normal,2025,Abril,11.0,4.984736189049811,6.015263810950189
Crema Dental NortePlus 111,Tienda,Campaña Escolar,2025,Febrero,1.0,7.998161745373871,6.998161745373871
Crema Dental NortePlus 111,Tienda,Navidad,2025,Diciembre,9.0,15.138079773456518,6.138079773456518
Crema Dental NortePlus 111,Tienda,Normal,2025,Mayo,2.0,4.90273244496853,2.90273244496853
Crema Dental NortePlus 111,Tienda,Día de la Madre,2025,Mayo,0.0,4.106807450574265,4.106807450574265
Crema Dental NortePlus 111,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.7037205785707213,0.7037205785707213
Crema Dental NortePlus 111,Tienda,Normal,2025,Agosto,4.0,5.787582589451687,1.787582589451687
Crema Dental NortePlus 111,Tienda,Fiestas Patrias,2025,Julio,10.0,5.322190119527381,4.677809880472619
Crema Dental NortePlus 111,Tienda,Normal,2025,Enero,3.0,4.852930519709293,1.8529305197092931
Crema Dental NortePlus 111,Tienda,Día del Padre,2025,Junio,0.0,4.60962159306376,4.60962159306376
Crema Dental NortePlus 111,Tienda,Normal,2025,Septiembre,1.0,6.014973242651076,5.014973242651076
Crema Dental NortePlus 111,Tienda,Cyber Wow Julio,2025,Julio,0.0,1.2250248435901026,1.2250248435901026
Crema Dental NortePlus 111,Tienda,Normal,2025,Noviembre,3.0,5.237611003339044,2.237611003339044
Crema Dental NortePlus 111,Tienda,Cyber Wow Noviembre,2025,Noviembre,1.0,0.7498591824140051,0.25014081758599493
Crema Dental NortePlus 111,Tienda,Campaña Escolar,2025,Marzo,0.0,4.803097904014794,4.803097904014794
Crema Dental NortePlus 111,Tienda,Normal,2025,Octubre,2.0,5.729170182886813,3.729170182886813
Crema Dental NortePlus 111,Tienda,Black Friday,2025,Noviembre,0.0,1.2414603681692689,1.2414603681692689
Licuadora Sumaq 960,Web,Normal,2025,Junio,2.0,1.0161798840028307,0.9838201159971693
Licuadora Sumaq 960,Web,Normal,2025,Abril,0.0,1.5180093264247776,1.5180093264247776
Licuadora Sumaq 960,Web,Campaña Escolar,2025,Febrero,0.0,1.0717718478322869,1.0717718478322869
Licuadora Sumaq 960,Web,Navidad,2025,Diciembre,6.0,19.400789807218924,13.400789807218924
Licuadora Sumaq 960,Web,Normal,2025,Mayo,1.0,1.0515265461238825,0.05152654612388252
Licuadora Sumaq 960,Web,Día de la Madre,2025,Mayo,2.0,2.4161362480950963,0.4161362480950963
Licuadora Sumaq 960,Web,Cyber Wow Abril,2025,Abril,0.0,1.9725770330270287,1.9725770330270287
Licuadora Sumaq 960,Web,Normal,2025,Agosto,0.0,1.6467750139602735,1.6467750139602735
Licuadora Sumaq 960,Web,Fiestas Patrias,2025,Julio,4.0,1.9057103368220942,2.0942896631779058
