variable,importancia,importancia_porcentaje,variable_original
nombre_Sillas de Oficina Killa 641,2.9331534756489124e-07,2.9331534756489125e-05,nombre
nombre_Lavavajilla NortePlus 048,2.9300594918913073e-07,2.9300594918913073e-05,nombre
nombre_Gaseosas Kawsay 352,2.8700981683753696e-07,2.8700981683753696e-05,nombre
nombre_Smartphones Rumi 780,2.8597741011260673e-07,2.8597741011260674e-05,nombre
nombre_Agua Wayra 372,2.837604190974773e-07,2.8376041909747734e-05,nombre
nombre_Desodorante Rumi 664,2.832409514628957e-07,2.832409514628957e-05,nombre
nombre_Monitores Illari 030,2.824474164568637e-07,2.824474164568637e-05,nombre
nombre_Licuadora Pacífico 668,2.811841940083454e-07,2.811841940083454e-05,nombre
nombre_Aceite Sumaq 299,2.7713611583810606e-07,2.7713611583810607e-05,nombre
nombre_Harinas Rumi 378,2.7395619280580473e-07,2.7395619280580475e-05,nombre
nombre_Infusiones Rumi 481,2.7261084328985837e-07,2.7261084328985837e-05,nombre
nombre_Televisor Nativa 486,2.7242929126627543e-07,2.7242929126627542e-05,nombre
nombre_Agua Tambo 795,2.7234381118045033e-07,2.723438111804503e-05,nombre
nombre_Vajilla Tambo 485,2.716540996643017e-07,2.716540996643017e-05,nombre
nombre_Sandalias IntiMax 052,2.680115731187142e-07,2.680115731187142e-05,nombre
nombre_Suavizante Pacífico 362,2.675586928072294e-07,2.675586928072294e-05,nombre
nombre_Zapatos Casuales NortePlus 846,2.673974640367253e-07,2.673974640367253e-05,nombre
nombre_Energizantes Qori 487,2.6507004779560967e-07,2.6507004779560966e-05,nombre
nombre_Perfumería Tambo 551,2.6357221169441344e-07,2.6357221169441345e-05,nombre
nombre_Agua Killa 978,2.607132322554422e-07,2.6071323225544218e-05,nombre
nombre_Archivadores Ayni 314,2.5777084584311823e-07,2.577708458431182e-05,nombre
nombre_Fideos SolRetail 042,2.5768758767232616e-07,2.5768758767232616e-05,nombre
nombre_Arroz Misti 430,2.572330065700168e-07,2.572330065700168e-05,nombre
nombre_Monitores Andesol 685,2.5667900429671255e-07,2.5667900429671254e-05,nombre
nombre_Sandalias Qori 447,2.5630315630880635e-07,2.5630315630880634e-05,nombre
nombre_Peluches CostaSur 835,2.5473409865007793e-07,2.5473409865007793e-05,nombre
nombre_Arroz Kawsay 387,2.539199275376687e-07,2.539199275376687e-05,nombre
nombre_Camisas Wayra 573,2.538763454749407e-07,2.538763454749407e-05,nombre
nombre_Suavizante Nativa 753,2.517386486447813e-07,2.517386486447813e-05,nombre
nombre_Mouse Killa 186,2.5066135330672983e-07,2.5066135330672982e-05,nombre
nombre_Bloqueador Solar Ayni 813,2.505559931576707e-07,2.505559931576707e-05,nombre
nombre_Menestras Illari 805,2.5051255163275434e-07,2.5051255163275435e-05,nombre
nombre_Suavizante Wayra 110,2.504787310653658e-07,2.504787310653658e-05,nombre
nombre_Teclados Nativa 842,2.5027984869216083e-07,2.5027984869216084e-05,nombre
nombre_Licuadora InkaHome 209,2.494502283577702e-07,2.4945022835777017e-05,nombre
nombre_Audífonos NortePlus 601,2.494087223492425e-07,2.4940872234924253e-05,nombre
nombre_Aceite Tambo 697,2.488228424470251e-07,2.488228424470251e-05,nombre
nombre_Microondas Sumaq 733,2.485738580643238e-07,2.485738580643238e-05,nombre
nombre_Harinas Pukara 406,2.485455943879906e-07,2.4854559438799057e-05,nombre
nombre_Vestidos SolRetail 967,2.4834578991340295e-07,2.4834578991340295e-05,nombre
nombre_Muñecos Illari 260,2.470455030707403e-07,2.470455030707403e-05,nombre
nombre_Microondas Altura 958,2.462441764375268e-07,2.4624417643752678e-05,nombre
nombre_Bloqueador Solar Killa 643,2.423299211365573e-07,2.423299211365573e-05,nombre
nombre_Suavizante Misti 152,2.4118069539380184e-07,2.4118069539380183e-05,nombre
nombre_Jabón Illari 657,2.4041863026606616e-07,2.4041863026606616e-05,nombre
nombre_Botines Kawsay 348,2.4011751066524054e-07,2.4011751066524055e-05,nombre
nombre_Bloqueador Solar Misti 013,2.387644841805795e-07,2.387644841805795e-05,nombre
nombre_Monitores Qori 453,2.3861281732322994e-07,2.3861281732322995e-05,nombre
nombre_Zapatos Casuales Ayni 527,2.3834092372419474e-07,2.3834092372419473e-05,nombre
nombre_Zapatos Casuales SolRetail 585,2.3827236620962732e-07,2.3827236620962733e-05,nombre
nombre_Perfumería Tambo 640,2.3803824745998124e-07,2.3803824745998125e-05,nombre
nombre_Suavizante IntiMax 552,2.3392827151700234e-07,2.3392827151700234e-05,nombre
nombre_Jabón SolRetail 531,2.3363541498234398e-07,2.3363541498234398e-05,nombre
nombre_Archivadores Tambo 508,2.3158562762412412e-07,2.3158562762412413e-05,nombre
nombre_Sábanas Sumaq 680,2.3090419057924956e-07,2.3090419057924955e-05,nombre
nombre_Suavizante Pacífico 955,2.3087528325715415e-07,2.3087528325715416e-05,nombre
nombre_Laptops Pacífico 143,2.2878354091958753e-07,2.2878354091958754e-05,nombre
nombre_Jugos Sumaq 861,2.2867999565869135e-07,2.2867999565869135e-05,nombre
nombre_Zapatos Casuales Nativa 188,2.2764702889239177e-07,2.2764702889239177e-05,nombre
nombre_Ropa Deportiva Tambo 272,2.2699559032735324e-07,2.2699559032735326e-05,nombre
nombre_Energizantes Illari 274,2.253953955649751e-07,2.253953955649751e-05,nombre
nombre_Infusiones Ayni 276,2.242688407876166e-07,2.242688407876166e-05,nombre
nombre_Lejía Rumi 830,2.2346534585149327e-07,2.2346534585149327e-05,nombre
nombre_Parrillas Altura 821,2.2269587818244934e-07,2.2269587818244936e-05,nombre
nombre_Camisas Tambo 709,2.2246101386265715e-07,2.2246101386265716e-05,nombre
nombre_Gaseosas Illari 920,2.218087843545364e-07,2.218087843545364e-05,nombre
nombre_Smartphones IntiMax 222,2.200843893191076e-07,2.200843893191076e-05,nombre
nombre_Desodorante IntiMax 183,2.183061897200618e-07,2.183061897200618e-05,nombre
nombre_Útiles Escolares Sumaq 341,2.148427931632852e-07,2.148427931632852e-05,nombre
nombre_Lejía InkaHome 714,2.1468166643755233e-07,2.1468166643755234e-05,nombre
nombre_Gaseosas Tambo 736,2.1360064740416643e-07,2.1360064740416643e-05,nombre
nombre_Refrigeradora Misti 725,2.1123881219945806e-07,2.1123881219945807e-05,nombre
nombre_Calzado Deportivo Altura 085,2.106384334079177e-07,2.106384334079177e-05,nombre
nombre_Freidora de Aire IntiMax 775,2.1042059402323815e-07,2.1042059402323815e-05,nombre
nombre_Desinfectante NortePlus 423,2.0846136407215318e-07,2.0846136407215316e-05,nombre
nombre_Polos Rumi 427,2.075664635514642e-07,2.075664635514642e-05,nombre
nombre_Perfumería InkaHome 354,2.0753399615674313e-07,2.075339961567431e-05,nombre
nombre_Muñecos Rumi 972,2.0697272038706597e-07,2.0697272038706596e-05,nombre
nombre_Suavizante Andesol 884,2.064623295127261e-07,2.064623295127261e-05,nombre
nombre_Bloques Misti 948,2.0644703953426252e-07,2.0644703953426253e-05,nombre
nombre_Fideos SolRetail 771,2.056352037399829e-07,2.0563520373998293e-05,nombre
nombre_Lejía Qori 096,2.047678812340841e-07,2.0476788123408412e-05,nombre
nombre_Harinas Qori 398,2.0280239525160833e-07,2.0280239525160833e-05,nombre
nombre_Zapatos Casuales Sumaq 581,2.0258944265953612e-07,2.025894426595361e-05,nombre
nombre_Freidora de Aire Rumi 794,2.024089454751569e-07,2.0240894547515692e-05,nombre
nombre_Shampoo Misti 153,2.0114175412822729e-07,2.011417541282273e-05,nombre
nombre_Juegos de Mesa SolRetail 177,1.9964334472135696e-07,1.9964334472135695e-05,nombre
nombre_Crema Dental NortePlus 635,1.9837571655901864e-07,1.9837571655901865e-05,nombre
nombre_Lejía Illari 613,1.9747217070426662e-07,1.9747217070426662e-05,nombre
nombre_Laptops IntiMax 779,1.954053679977432e-07,1.9540536799774318e-05,nombre
nombre_Freidora de Aire Killa 220,1.931949553937856e-07,1.931949553937856e-05,nombre
nombre_Microondas Illari 331,1.9305944986144942e-07,1.930594498614494e-05,nombre
nombre_Energizantes CostaSur 785,1.9229392951315818e-07,1.922939295131582e-05,nombre
nombre_Teclados InkaHome 116,1.9200692273378603e-07,1.9200692273378602e-05,nombre
nombre_Suavizante NortePlus 515,1.8834811141612708e-07,1.883481114161271e-05,nombre
nombre_Harinas Illari 841,1.8807432249198074e-07,1.8807432249198075e-05,nombre
nombre_Agua Illari 103,1.8539830076684702e-07,1.8539830076684702e-05,nombre
nombre_Camisas Ayni 049,1.8452339696978104e-07,1.8452339696978106e-05,nombre
nombre_Teclados Sumaq 568,1.8426219538893106e-07,1.8426219538893107e-05,nombre
nombre_Botines Killa 761,1.842233152007335e-07,1.842233152007335e-05,nombre
nombre_Infusiones Andesol 743,1.8281641270354596e-07,1.8281641270354597e-05,nombre
nombre_Conservas InkaHome 836,1.8166552435548602e-07,1.8166552435548602e-05,nombre
nombre_Sillas de Oficina NortePlus 965,1.8109309587382957e-07,1.8109309587382957e-05,nombre
nombre_Sábanas Qori 902,1.8096151541147245e-07,1.8096151541147246e-05,nombre
nombre_Impresoras Killa 148,1.7756398190765808e-07,1.775639819076581e-05,nombre
nombre_Perfumería CostaSur 004,1.7716376546526763e-07,1.7716376546526762e-05,nombre
nombre_Jugos InkaHome 700,1.7672770472532371e-07,1.7672770472532372e-05,nombre
nombre_Mouse Wayra 708,1.7633979839123352e-07,1.763397983912335e-05,nombre
nombre_Botines Pacífico 041,1.7551320158149127e-07,1.7551320158149126e-05,nombre
nombre_Jabón CostaSur 299,1.7455310591001255e-07,1.7455310591001253e-05,nombre
nombre_Laptops IntiMax 747,1.7447814500042977e-07,1.7447814500042977e-05,nombre
nombre_Sillas de Oficina Sumaq 726,1.7423838314342215e-07,1.7423838314342216e-05,nombre
nombre_Lejía Misti 623,1.7278781770199864e-07,1.7278781770199865e-05,nombre
nombre_Harinas Pukara 940,1.7164645397750355e-07,1.7164645397750356e-05,nombre
nombre_Conservas IntiMax 778,1.7119770777471528e-07,1.7119770777471528e-05,nombre
nombre_Arroz Pacífico 836,1.703881497502817e-07,1.7038814975028172e-05,nombre
nombre_Tablets Kawsay 521,1.6890557721600136e-07,1.6890557721600137e-05,nombre
nombre_Aceite Qori 177,1.6888725191555477e-07,1.6888725191555476e-05,nombre
nombre_Camisas Wayra 695,1.6705641507674956e-07,1.6705641507674957e-05,nombre
nombre_Tablets Misti 111,1.6689022355202815e-07,1.6689022355202815e-05,nombre
nombre_Cuadernos Nativa 033,1.6677951775909593e-07,1.6677951775909594e-05,nombre
nombre_Toallas Altura 188,1.6496683679592018e-07,1.6496683679592017e-05,nombre
nombre_Fideos Pukara 383,1.6294099635299033e-07,1.629409963529903e-05,nombre
nombre_Microondas CostaSur 054,1.6191120485139972e-07,1.6191120485139973e-05,nombre
nombre_Sábanas Pacífico 499,1.6115340736550854e-07,1.6115340736550853e-05,nombre
nombre_Cuadernos Andesol 051,1.6112751628080633e-07,1.611275162808063e-05,nombre
nombre_Audífonos IntiMax 244,1.6064895512276082e-07,1.6064895512276083e-05,nombre
nombre_Bloqueador Solar NortePlus 768,1.589743457423912e-07,1.589743457423912e-05,nombre
nombre_Juegos de Mesa Qori 316,1.584509768933714e-07,1.584509768933714e-05,nombre
nombre_Jugos Wayra 452,1.5795713385389147e-07,1.5795713385389146e-05,nombre
nombre_Camisas Rumi 942,1.5703534130795092e-07,1.5703534130795093e-05,nombre
nombre_Refrigeradora Ayni 645,1.557579471966868e-07,1.557579471966868e-05,nombre
nombre_Refrigeradora SolRetail 939,1.5562171147619213e-07,1.5562171147619214e-05,nombre
nombre_Impresoras Pacífico 708,1.5518836229624037e-07,1.5518836229624035e-05,nombre
nombre_Arroz NortePlus 669,1.5468122170541498e-07,1.5468122170541497e-05,nombre
nombre_Organizadores Tambo 659,1.5212713631205532e-07,1.5212713631205532e-05,nombre
nombre_Desodorante Nativa 426,1.5167309345211284e-07,1.5167309345211284e-05,nombre
nombre_Lavadora InkaHome 056,1.513538479529509e-07,1.513538479529509e-05,nombre
nombre_Monitores InkaHome 436,1.5108251296747008e-07,1.5108251296747009e-05,nombre
nombre_Lapiceros InkaHome 903,1.5099018236409876e-07,1.5099018236409875e-05,nombre
nombre_Detergente IntiMax 830,1.5058630618146134e-07,1.5058630618146134e-05,nombre
nombre_Desodorante Tambo 150,1.4967703764994143e-07,1.4967703764994143e-05,nombre
nombre_Licuadora Ayni 487,1.4829155068849342e-07,1.4829155068849342e-05,nombre
nombre_Botines InkaHome 788,1.4765872295578614e-07,1.4765872295578614e-05,nombre
nombre_Infusiones Nativa 432,1.4707558855310622e-07,1.4707558855310622e-05,nombre
nombre_Jugos Tambo 637,1.458547202146279e-07,1.458547202146279e-05,nombre
nombre_Menestras Pacífico 832,1.4531055350962528e-07,1.4531055350962527e-05,nombre
nombre_Zapatos Casuales Ayni 361,1.452421035402073e-07,1.452421035402073e-05,nombre
nombre_Monitores Qori 102,1.4520182953381797e-07,1.4520182953381797e-05,nombre
nombre_Teclados Pukara 736,1.44873195974171e-07,1.44873195974171e-05,nombre
nombre_Plancha Pacífico 288,1.4251228536680063e-07,1.4251228536680063e-05,nombre
nombre_Impresoras Ayni 564,1.4033585644344213e-07,1.4033585644344214e-05,nombre
nombre_Plancha CostaSur 077,1.39910940850645e-07,1.39910940850645e-05,nombre
nombre_Teclados SolRetail 182,1.3885729977853166e-07,1.3885729977853165e-05,nombre
nombre_Vestidos Killa 929,1.366028605341603e-07,1.366028605341603e-05,nombre
nombre_Licuadora Sumaq 960,1.3273831959822877e-07,1.3273831959822877e-05,nombre
nombre_Botines Illari 795,1.3207883076212485e-07,1.3207883076212485e-05,nombre
nombre_Impresoras Pacífico 717,1.3061537356023816e-07,1.3061537356023816e-05,nombre
nombre_Zapatos Casuales Qori 337,1.3016207359872135e-07,1.3016207359872134e-05,nombre
nombre_Bloques Andesol 416,1.2964067599656216e-07,1.2964067599656216e-05,nombre
nombre_Lavavajilla Andesol 038,1.2914918793043997e-07,1.2914918793043997e-05,nombre
nombre_Perfumería Tambo 345,1.2907976236254513e-07,1.2907976236254513e-05,nombre
nombre_Licuadora Pukara 445,1.290061392835629e-07,1.290061392835629e-05,nombre
nombre_Casacas Sumaq 373,1.2878324155018996e-07,1.2878324155018995e-05,nombre
nombre_Organizadores Pacífico 524,1.2810609401215653e-07,1.2810609401215653e-05,nombre
nombre_Fideos Pukara 652,1.2640488602177244e-07,1.2640488602177243e-05,nombre
nombre_Accesorios Ayni 622,1.262910909042416e-07,1.2629109090424159e-05,nombre
nombre_Sábanas IntiMax 608,1.2589395405841665e-07,1.2589395405841666e-05,nombre
nombre_Freidora de Aire Illari 528,1.2575317065980276e-07,1.2575317065980276e-05,nombre
nombre_Refrigeradora Ayni 137,1.2413838418688865e-07,1.2413838418688866e-05,nombre
nombre_Vajilla Kawsay 500,1.2351273198551088e-07,1.2351273198551088e-05,nombre
nombre_Bloques Altura 681,1.228468739566422e-07,1.228468739566422e-05,nombre
nombre_Vajilla Wayra 115,1.2042998730748117e-07,1.2042998730748116e-05,nombre
nombre_Jeans Pukara 091,1.200174948945077e-07,1.2001749489450768e-05,nombre
nombre_Microondas Tambo 334,1.2000150508596897e-07,1.2000150508596897e-05,nombre
nombre_Plancha Wayra 431,1.1924090241338516e-07,1.1924090241338515e-05,nombre
nombre_Camisas Misti 279,1.1820661260426347e-07,1.1820661260426348e-05,nombre
nombre_Cuadernos CostaSur 210,1.1781099297493473e-07,1.1781099297493474e-05,nombre
nombre_Smartphones Ayni 189,1.1738087742922904e-07,1.1738087742922904e-05,nombre
nombre_Suavizante Qori 298,1.1596950308423687e-07,1.1596950308423687e-05,nombre
nombre_Sábanas IntiMax 456,1.1337824338362695e-07,1.1337824338362694e-05,nombre
nombre_Mochilas Andesol 780,1.1297886964863355e-07,1.1297886964863356e-05,nombre
nombre_Zapatos Casuales Kawsay 387,1.123674582544181e-07,1.123674582544181e-05,nombre
nombre_Menestras Altura 646,1.12174613033948e-07,1.12174613033948e-05,nombre
nombre_Vajilla Sumaq 982,1.1210958661379035e-07,1.1210958661379036e-05,nombre
nombre_Ropa Deportiva NortePlus 555,1.1041207505637472e-07,1.1041207505637473e-05,nombre
nombre_Licuadora Altura 752,1.0984224439762318e-07,1.0984224439762318e-05,nombre
nombre_Cuadernos Ayni 524,1.0849943866098254e-07,1.0849943866098255e-05,nombre
nombre_Ollas Qori 612,1.0844799075809096e-07,1.0844799075809097e-05,nombre
nombre_Fideos Altura 457,1.072425348428985e-07,1.072425348428985e-05,nombre
nombre_Casacas Pukara 073,1.0627144687203104e-07,1.0627144687203104e-05,nombre
nombre_Impresoras Ayni 440,1.0538739528551468e-07,1.0538739528551467e-05,nombre
nombre_Licuadora Rumi 909,1.0512506945358794e-07,1.0512506945358795e-05,nombre
nombre_Infusiones Killa 114,1.0479689638386664e-07,1.0479689638386664e-05,nombre
nombre_Cuadernos Tambo 454,1.0369393963822784e-07,1.0369393963822784e-05,nombre
nombre_Monitores Andesol 349,1.0367812694495241e-07,1.0367812694495241e-05,nombre
nombre_Infusiones IntiMax 176,1.0358584005817695e-07,1.0358584005817696e-05,nombre
nombre_Cuadernos Pukara 516,1.002674942594884e-07,1.002674942594884e-05,nombre
nombre_Muñecos Kawsay 619,9.828501234524696e-08,9.828501234524697e-06,nombre
nombre_Shampoo Andesol 631,9.823690116379973e-08,9.823690116379972e-06,nombre
nombre_Licuadora Rumi 248,9.657559424798344e-08,9.657559424798344e-06,nombre
nombre_Mouse InkaHome 776,9.423389327873797e-08,9.423389327873796e-06,nombre
nombre_Vestidos Wayra 072,9.373302354010836e-08,9.373302354010836e-06,nombre
nombre_Toallas Qori 408,9.364334419566247e-08,9.364334419566246e-06,nombre
nombre_Menestras Rumi 978,9.314999691029638e-08,9.314999691029638e-06,nombre
nombre_Desinfectante Misti 776,9.238718781450918e-08,9.238718781450918e-06,nombre
nombre_Audífonos CostaSur 195,9.153139613312055e-08,9.153139613312055e-06,nombre
nombre_Crema Dental Killa 363,9.133106985481034e-08,9.133106985481033e-06,nombre
nombre_Perfumería Sumaq 063,9.109491843314377e-08,9.109491843314378e-06,nombre
nombre_Monitores Sumaq 266,9.093774964552829e-08,9.093774964552829e-06,nombre
nombre_Shampoo Altura 143,9.018224927333838e-08,9.018224927333838e-06,nombre
nombre_Smartphones IntiMax 172,8.978382756523428e-08,8.978382756523429e-06,nombre
nombre_Botines NortePlus 284,8.911549684534797e-08,8.911549684534797e-06,nombre
nombre_Vestidos Ayni 257,8.755755580522426e-08,8.755755580522427e-06,nombre
nombre_Jugos Qori 214,8.717094248663742e-08,8.717094248663742e-06,nombre
nombre_Crema Dental Pukara 936,8.680111400362591e-08,8.680111400362591e-06,nombre
nombre_Teclados Kawsay 575,8.66667742491923e-08,8.66667742491923e-06,nombre
nombre_Impresoras Killa 780,8.543911490303935e-08,8.543911490303935e-06,nombre
nombre_Parrillas Nativa 388,8.343778628555926e-08,8.343778628555926e-06,nombre
nombre_Gaseosas Pukara 158,8.2063372395526e-08,8.2063372395526e-06,nombre
nombre_Decoración IntiMax 106,8.158313021257008e-08,8.158313021257008e-06,nombre
nombre_Impresoras Pukara 953,8.138362593957703e-08,8.138362593957703e-06,nombre
nombre_Detergente Kawsay 528,8.110152568023763e-08,8.110152568023763e-06,nombre
nombre_Detergente Rumi 383,7.83401864303755e-08,7.83401864303755e-06,nombre
nombre_Lavavajilla Nativa 711,7.763407522288483e-08,7.763407522288484e-06,nombre
nombre_Detergente Pukara 146,7.634357738019025e-08,7.634357738019024e-06,nombre
nombre_Parrillas Ayni 198,7.565025754520815e-08,7.565025754520815e-06,nombre
nombre_Monitores InkaHome 856,7.529190828635346e-08,7.529190828635346e-06,nombre
nombre_Lejía Misti 908,7.463733335276807e-08,7.4637333352768075e-06,nombre
nombre_Peluches InkaHome 722,7.447065106452956e-08,7.4470651064529565e-06,nombre
nombre_Detergente Misti 577,7.413523814123034e-08,7.4135238141230345e-06,nombre
nombre_Camisas Pukara 011,7.405795539668427e-08,7.405795539668426e-06,nombre
nombre_Licuadora Wayra 564,7.40302623459052e-08,7.403026234590521e-06,nombre
nombre_Licuadora NortePlus 929,7.381964125698204e-08,7.381964125698204e-06,nombre
nombre_Vestidos Pacífico 159,7.306908312136946e-08,7.306908312136946e-06,nombre
nombre_Útiles Escolares Killa 472,7.298724914551323e-08,7.298724914551322e-06,nombre
nombre_Calzado Deportivo Nativa 145,7.245744875587667e-08,7.245744875587667e-06,nombre
nombre_Smartphones Ayni 760,7.214826254175962e-08,7.2148262541759614e-06,nombre
nombre_Botines CostaSur 252,6.974261099253533e-08,6.974261099253533e-06,nombre
nombre_Energizantes CostaSur 655,6.964350677922941e-08,6.964350677922941e-06,nombre
nombre_Mochilas IntiMax 621,6.920729540834961e-08,6.920729540834961e-06,nombre
nombre_Microondas CostaSur 274,6.642637698103908e-08,6.642637698103908e-06,nombre
nombre_Muñecos Pacífico 787,6.622498533298024e-08,6.6224985332980245e-06,nombre
nombre_Desinfectante Kawsay 784,6.466953667494798e-08,6.466953667494798e-06,nombre
nombre_Freidora de Aire Killa 370,6.437342382909975e-08,6.437342382909975e-06,nombre
nombre_Lavavajilla Ayni 555,6.387579727874084e-08,6.387579727874083e-06,nombre
nombre_Aceite Rumi 726,6.333429567018716e-08,6.333429567018716e-06,nombre
nombre_Smartphones Misti 898,6.323166498978089e-08,6.3231664989780885e-06,nombre
nombre_Fideos Illari 994,6.19226157490422e-08,6.19226157490422e-06,nombre
nombre_Ropa de Verano Misti 584,6.190123984460268e-08,6.1901239844602675e-06,nombre
nombre_Camisas SolRetail 357,6.177025018117783e-08,6.177025018117783e-06,nombre
nombre_Arroz Andesol 007,6.152763022721312e-08,6.152763022721312e-06,nombre
nombre_Smartphones NortePlus 591,6.117292661350501e-08,6.117292661350501e-06,nombre
nombre_Desinfectante Illari 718,6.110314742070958e-08,6.1103147420709586e-06,nombre
nombre_Polos SolRetail 655,6.107009312474734e-08,6.107009312474734e-06,nombre
nombre_Lejía InkaHome 058,6.060601253573153e-08,6.060601253573153e-06,nombre
nombre_Lejía Sumaq 786,6.036109952557122e-08,6.036109952557122e-06,nombre
nombre_Monitores NortePlus 955,6.016848825608701e-08,6.016848825608702e-06,nombre
nombre_Impresoras Wayra 109,5.955387769627415e-08,5.955387769627415e-06,nombre
nombre_Licuadora SolRetail 203,5.9231405820729e-08,5.9231405820729e-06,nombre
nombre_Lavadora Nativa 751,5.860534025343468e-08,5.860534025343468e-06,nombre
nombre_Smartphones Tambo 820,5.824559515776284e-08,5.824559515776284e-06,nombre
nombre_Ropa de Verano Pukara 764,5.768061875809862e-08,5.768061875809862e-06,nombre
nombre_Teclados Altura 199,5.750484437505752e-08,5.750484437505752e-06,nombre
nombre_Jabón Tambo 971,5.580191886661104e-08,5.580191886661104e-06,nombre
nombre_Juguetes Educativos Kawsay 305,5.5759508465134054e-08,5.5759508465134056e-06,nombre
nombre_Sillas de Oficina Rumi 646,5.5251477100351043e-08,5.525147710035105e-06,nombre
nombre_Mouse NortePlus 561,5.450242311211017e-08,5.450242311211017e-06,nombre
nombre_Desodorante Tambo 589,5.2871312868344426e-08,5.287131286834443e-06,nombre
nombre_Polos Illari 645,5.1371445453132633e-08,5.137144545313264e-06,nombre
nombre_Perfumería Wayra 676,4.9105264981692134e-08,4.9105264981692135e-06,nombre
nombre_Muñecos Killa 785,4.906397833548977e-08,4.906397833548977e-06,nombre
nombre_Mouse SolRetail 357,4.859104745423999e-08,4.859104745424e-06,nombre
nombre_Conservas Wayra 406,4.7105792873467064e-08,4.710579287346706e-06,nombre
nombre_Shampoo Pacífico 219,4.6826104637526487e-08,4.682610463752648e-06,nombre
nombre_Botines Wayra 930,4.661369847222674e-08,4.6613698472226735e-06,nombre
nombre_Freidora de Aire Wayra 028,4.6577303707986654e-08,4.657730370798665e-06,nombre
nombre_Crema Dental Pukara 579,4.5740771048217895e-08,4.57407710482179e-06,nombre
nombre_Conservas Wayra 685,4.5606764279789915e-08,4.560676427978992e-06,nombre
nombre_Toallas Rumi 478,4.5556843971892905e-08,4.55568439718929e-06,nombre
nombre_Sábanas Qori 286,4.433714450566547e-08,4.4337144505665466e-06,nombre
nombre_Lavadora Tambo 910,4.423706872771647e-08,4.423706872771647e-06,nombre
nombre_Audífonos Tambo 426,4.3286007714778394e-08,4.328600771477839e-06,nombre
nombre_Mouse Kawsay 644,4.296956197426745e-08,4.296956197426745e-06,nombre
nombre_Bloques Nativa 309,4.2556240184151485e-08,4.255624018415149e-06,nombre
nombre_Sábanas Tambo 967,4.1726586103119704e-08,4.17265861031197e-06,nombre
nombre_Sillas de Oficina Rumi 660,4.140459890153112e-08,4.140459890153113e-06,nombre
nombre_Perfumería Qori 837,4.0884618273613264e-08,4.088461827361326e-06,nombre
nombre_Lavadora Altura 342,4.077006772253234e-08,4.077006772253234e-06,nombre
nombre_Harinas Wayra 930,3.9283725322412534e-08,3.928372532241253e-06,nombre
nombre_Accesorios Ayni 016,3.870977053143261e-08,3.870977053143261e-06,nombre
nombre_Accesorios InkaHome 105,3.774423404558545e-08,3.7744234045585454e-06,nombre
nombre_Shampoo Nativa 929,3.710218064545952e-08,3.710218064545952e-06,nombre
nombre_Jeans SolRetail 291,3.682988688430453e-08,3.682988688430453e-06,nombre
nombre_Peluches Nativa 917,3.6662681188132486e-08,3.6662681188132487e-06,nombre
nombre_Útiles Escolares Misti 019,3.6490842690067923e-08,3.6490842690067923e-06,nombre
nombre_Lavavajilla Wayra 574,3.563412686261059e-08,3.563412686261059e-06,nombre
nombre_Mochilas Illari 914,3.4908519957892e-08,3.4908519957891996e-06,nombre
nombre_Microondas Killa 982,3.2056774880944865e-08,3.2056774880944867e-06,nombre
nombre_Sandalias Tambo 066,2.9739775452885863e-08,2.9739775452885862e-06,nombre
nombre_Sandalias Pukara 061,2.9407864182285964e-08,2.9407864182285963e-06,nombre
nombre_Perfumería Pukara 461,2.8788352762917837e-08,2.8788352762917837e-06,nombre
nombre_Fideos Nativa 526,2.821866345694945e-08,2.821866345694945e-06,nombre
nombre_Conservas NortePlus 751,2.8088585410451567e-08,2.8088585410451568e-06,nombre
nombre_Desodorante Nativa 164,2.701426484578604e-08,2.701426484578604e-06,nombre
nombre_Vestidos Tambo 218,2.651883070546969e-08,2.651883070546969e-06,nombre
nombre_Sábanas Tambo 932,2.5977367608449114e-08,2.597736760844911e-06,nombre
nombre_Ropa Deportiva Pacífico 271,2.5917033074393677e-08,2.5917033074393678e-06,nombre
nombre_Útiles Escolares Killa 888,2.5471856330708128e-08,2.5471856330708126e-06,nombre
nombre_Botines Altura 605,2.542783313321686e-08,2.542783313321686e-06,nombre
nombre_Harinas Illari 870,2.4611080277890652e-08,2.461108027789065e-06,nombre
nombre_Teclados Qori 060,2.442196145583599e-08,2.442196145583599e-06,nombre
nombre_Accesorios CostaSur 424,2.4360397919825134e-08,2.4360397919825134e-06,nombre
nombre_Escritorios Pukara 484,2.394321413296045e-08,2.394321413296045e-06,nombre
nombre_Ropa de Verano Tambo 945,2.374610472022416e-08,2.374610472022416e-06,nombre
nombre_Mouse Qori 511,2.3489276567392893e-08,2.348927656739289e-06,nombre
nombre_Perfumería Killa 510,2.3232866979426447e-08,2.323286697942645e-06,nombre
nombre_Teclados Nativa 283,2.172539319209227e-08,2.172539319209227e-06,nombre
nombre_Bloqueador Solar Sumaq 058,2.1152814434708745e-08,2.1152814434708745e-06,nombre
nombre_Ropa de Verano Altura 154,2.05142202514179e-08,2.05142202514179e-06,nombre
nombre_Jugos Rumi 370,2.0447330374413967e-08,2.044733037441397e-06,nombre
nombre_Detergente Wayra 956,2.0426059708005753e-08,2.0426059708005753e-06,nombre
nombre_Botines Pacífico 080,2.0399060201127102e-08,2.0399060201127104e-06,nombre
