id_producto,id_tienda,Q,E,U,h
736,5,0.0,11.333333,0.0,1.75
736,6,0.0,8.3333333,0.0,3.27
736,12,0.0,80.333333,0.0,1.73
736,11,0.0,12.333333,0.0,1.98
736,10,0.0,10.333333,0.0,2.13
736,9,0.0,9.3333333,0.0,1.56
736,8,0.0,8.3333333,0.0,1.6
736,7,0.0,5.3333333,0.0,4.34
733,12,0.0,49.583333,0.0,0.4
733,11,0.0,54.583333,0.0,0.43
733,10,0.0,50.583333,0.0,0.35
733,9,0.0,56.583333,0.0,0.33
733,8,0.0,49.583333,0.0,0.37
733,7,0.0,45.583333,0.0,0.79
733,6,0.0,45.583333,0.0,0.76
733,5,0.0,55.583333,0.0,0.41
733,4,0.0,55.583333,0.0,0.41
733,3,0.0,55.583333,0.0,0.37
733,2,0.0,45.583333,0.0,0.33
733,1,0.0,49.583333,0.0,0.39
760,12,0.0,54.083333,0.0,0.32
782,1,0.0,56.666667,0.0,0.4
782,2,0.0,49.666667,0.0,0.36
782,12,0.0,48.666667,0.0,0.31
782,11,0.0,55.666667,0.0,0.4
782,10,0.0,60.666667,0.0,0.33
782,9,0.0,56.666667,0.0,0.42
782,8,0.0,56.666667,0.0,0.37
782,7,0.0,57.666667,0.0,0.55
782,6,0.0,64.666667,0.0,0.64
782,5,0.0,55.666667,0.0,0.31
782,4,0.0,50.666667,0.0,0.32
782,3,0.0,53.666667,0.0,0.35
787,12,0.0,46.5,0.0,0.05
787,11,0.0,58.5,0.0,0.05
787,10,0.0,92.5,0.0,0.05
787,9,0.0,49.5,0.0,0.06
787,8,0.0,131.5,0.0,0.05
785,8,0.0,57.0,0.0,0.23
785,7,0.0,55.0,0.0,0.35
785,6,0.0,64.0,0.0,0.37
785,5,0.0,52.0,0.0,0.22
785,4,0.0,54.0,0.0,0.24
785,3,0.0,47.0,0.0,0.21
785,2,0.0,46.0,0.0,0.25
785,1,0.0,57.0,0.0,0.23
785,9,0.0,57.0,0.0,0.26
785,10,0.0,42.0,0.0,0.23
785,12,0.0,36.0,0.0,0.27
787,7,0.0,67.5,0.0,0.09
787,6,0.0,135.5,0.0,0.1
787,5,0.0,89.5,0.0,0.04
787,4,0.0,94.5,0.0,0.05
787,3,0.0,53.5,0.0,0.06
787,2,0.0,53.5,0.0,0.05
787,1,0.0,94.5,0.0,0.05
786,12,0.0,52.666667,0.0,0.05
786,11,0.0,58.666667,0.0,0.05
786,10,0.0,57.666667,0.0,0.05
786,9,0.0,134.66667,0.0,0.06
786,8,0.0,131.66667,0.0,0.06
786,7,0.0,82.666667,0.0,0.1
786,6,0.0,56.666667,0.0,0.11
786,5,0.0,118.66667,0.0,0.05
786,4,0.0,56.666667,0.0,0.04
786,3,0.0,49.666667,0.0,0.06
786,2,0.0,54.666667,0.0,0.06
786,1,0.0,53.666667,0.0,0.06
785,11,0.0,55.0,0.0,0.26
765,12,0.0,91.333333,0.0,2.19
765,11,0.0,11.333333,0.0,1.96
765,9,0.0,7.3333333,0.0,1.74
765,8,0.0,9.3333333,0.0,2.1
765,7,0.0,11.333333,0.0,3.38
765,6,0.0,16.333333,0.0,2.93
765,5,0.0,12.333333,0.0,1.98
765,4,0.0,8.3333333,0.0,1.84
765,3,0.0,8.3333333,0.0,1.59
765,2,0.0,20.333333,0.0,1.63
765,10,0.0,12.333333,0.0,2.12
765,1,0.0,5.3333333,0.0,1.99
762,10,0.0,41.25,0.0,0.34
762,9,0.0,52.25,0.0,0.36
762,8,0.0,52.25,0.0,0.31
762,7,0.0,47.25,0.0,0.75
762,6,0.0,55.25,0.0,0.68
762,5,0.0,54.25,0.0,0.3
762,4,0.0,53.25,0.0,0.33
762,3,0.0,45.25,0.0,0.42
762,2,0.0,56.25,0.0,0.43
762,1,0.0,54.25,0.0,0.41
762,11,0.0,54.25,0.0,0.32
762,12,0.0,78.25,0.0,0.35
773,12,0.0,36.5,0.0,0.1
773,11,0.0,100.5,0.0,0.08
773,10,0.0,100.5,0.0,0.09
773,9,0.0,140.5,0.0,0.08
773,8,0.0,133.5,0.0,0.07
773,7,0.0,108.5,0.0,0.14
773,6,0.0,50.5,0.0,0.13
773,5,0.0,137.5,0.0,0.08
773,4,0.0,56.5,0.0,0.08
773,3,0.0,73.5,0.0,0.08
773,2,0.0,47.5,0.0,0.07
773,1,0.0,51.5,0.0,0.07
772,12,0.0,99.833333,0.0,2.12
772,11,0.0,11.833333,0.0,2.01
772,10,0.0,11.833333,0.0,1.76
772,9,0.0,9.8333333,0.0,1.98
772,8,0.0,10.833333,0.0,1.93
772,7,0.0,8.8333333,0.0,3.51
772,5,0.0,11.833333,0.0,2.14
772,6,0.0,7.8333333,0.0,3.24
772,4,0.0,10.833333,0.0,1.8
772,3,0.0,14.833333,0.0,1.95
772,2,0.0,7.8333333,0.0,1.71
772,1,0.0,10.833333,0.0,1.61
771,12,0.0,123.91667,0.0,1.44
771,11,0.0,10.916667,0.0,1.91
771,10,0.0,5.9166667,0.0,1.46
771,9,0.0,11.916667,0.0,1.82
771,8,0.0,9.9166667,0.0,1.92
771,7,0.0,4.9166667,0.0,3.06
771,6,0.0,8.9166667,0.0,3.61
771,5,0.0,6.9166667,0.0,1.77
771,4,0.0,9.9166667,0.0,1.79
771,3,0.0,11.916667,0.0,1.86
771,2,0.0,13.916667,0.0,1.57
771,1,0.0,14.916667,0.0,1.76
929,12,0.0,85.416667,0.0,0.06
929,11,0.0,59.416667,0.0,0.04
929,10,0.0,91.416667,0.0,0.05
929,9,0.0,129.41667,0.0,0.06
929,8,0.0,72.416667,0.0,0.06
929,7,0.0,97.416667,0.0,0.1
929,6,0.0,98.416667,0.0,0.11
929,5,0.0,151.41667,0.0,0.06
929,4,0.0,45.416667,0.0,0.06
929,3,0.0,55.416667,0.0,0.05
929,2,0.0,38.416667,0.0,0.06
929,1,0.0,41.416667,0.0,0.05
928,12,0.0,56.583333,0.0,0.26
928,11,0.0,48.583333,0.0,0.24
928,10,0.0,55.583333,0.0,0.26
928,9,0.0,72.583333,0.0,0.2
928,8,0.0,55.583333,0.0,0.19
928,7,0.0,58.583333,0.0,0.42
928,6,0.0,51.583333,0.0,0.34
928,5,0.0,40.583333,0.0,0.25
928,4,0.0,51.583333,0.0,0.26
928,3,0.0,36.583333,0.0,0.23
915,2,0.0,46.75,0.0,0.25
915,12,0.0,66.75,0.0,0.23
915,11,0.0,54.75,0.0,0.23
915,10,0.0,55.75,0.0,0.18
915,9,0.0,49.75,0.0,0.23
915,8,0.0,53.75,0.0,0.24
915,7,0.0,56.75,0.0,0.32
915,6,0.0,52.75,0.0,0.38
915,5,0.0,51.75,0.0,0.2
915,4,0.0,47.75,0.0,0.19
915,3,0.0,50.75,0.0,0.22
915,1,0.0,55.75,0.0,0.21
928,2,0.0,58.583333,0.0,0.22
928,1,0.0,55.583333,0.0,0.22
927,12,0.0,25.166667,0.0,0.25
927,11,0.0,52.166667,0.0,0.21
927,10,0.0,50.166667,0.0,0.23
927,9,0.0,65.166667,0.0,0.27
927,8,0.0,69.166667,0.0,0.25
927,7,0.0,63.166667,0.0,0.55
927,6,0.0,56.166667,0.0,0.46
927,5,0.0,58.166667,0.0,0.24
927,4,0.0,56.166667,0.0,0.19
927,3,0.0,55.166667,0.0,0.22
927,2,0.0,57.166667,0.0,0.21
927,1,0.0,54.166667,0.0,0.23
964,3,0.0,10.0,0.0,1.6
964,2,0.0,16.0,0.0,1.99
964,1,0.0,12.0,0.0,1.97
963,12,0.0,77.916667,0.0,0.19
963,11,0.0,48.916667,0.0,0.24
963,10,0.0,40.916667,0.0,0.22
963,9,0.0,49.916667,0.0,0.22
963,8,0.0,58.916667,0.0,0.22
964,4,0.0,9.0,0.0,1.85
963,7,0.0,49.916667,0.0,0.44
963,5,0.0,51.916667,0.0,0.18
963,4,0.0,51.916667,0.0,0.18
963,3,0.0,55.916667,0.0,0.23
963,2,0.0,49.916667,0.0,0.22
963,1,0.0,44.916667,0.0,0.18
963,6,0.0,55.916667,0.0,0.43
964,5,0.0,7.0,0.0,1.68
964,6,0.0,10.0,0.0,3.57
964,7,0.0,23.0,0.0,2.93
966,2,0.0,70.833333,0.0,0.11
966,1,0.0,143.83333,0.0,0.12
964,12,0.0,99.0,0.0,2.16
964,11,0.0,13.0,0.0,1.67
964,10,0.0,12.0,0.0,1.73
964,9,0.0,11.0,0.0,1.77
964,8,0.0,11.0,0.0,1.82
958,12,0.0,50.583333,0.0,0.27
966,3,0.0,55.833333,0.0,0.09
958,11,0.0,51.583333,0.0,0.2
966,4,0.0,57.833333,0.0,0.1
966,6,0.0,56.833333,0.0,0.18
967,12,0.0,95.666667,0.0,1.32
967,11,0.0,13.666667,0.0,1.6
967,10,0.0,12.666667,0.0,1.4
967,9,0.0,6.6666667,0.0,1.66
967,8,0.0,9.6666667,0.0,1.67
967,7,0.0,8.6666667,0.0,2.71
967,6,0.0,11.666667,0.0,2.96
967,5,0.0,8.6666667,0.0,1.48
967,4,0.0,9.6666667,0.0,1.47
967,3,0.0,11.666667,0.0,1.5
967,2,0.0,15.666667,0.0,1.49
967,1,0.0,11.666667,0.0,1.38
966,12,0.0,27.833333,0.0,0.11
966,11,0.0,83.833333,0.0,0.11
966,10,0.0,57.833333,0.0,0.11
966,9,0.0,122.83333,0.0,0.1
966,8,0.0,123.83333,0.0,0.1
966,7,0.0,57.833333,0.0,0.18
966,5,0.0,162.83333,0.0,0.12
958,10,0.0,54.583333,0.0,0.22
958,9,0.0,61.583333,0.0,0.27
958,8,0.0,62.583333,0.0,0.24
950,11,0.0,9.6666667,0.0,2.01
950,10,0.0,8.6666667,0.0,1.79
950,9,0.0,12.666667,0.0,1.71
950,8,0.0,12.666667,0.0,2.04
950,7,0.0,5.6666667,0.0,4.06
950,6,0.0,7.6666667,0.0,3.6
950,5,0.0,17.666667,0.0,1.78
950,4,0.0,13.666667,0.0,1.7
950,3,0.0,11.666667,0.0,2.09
950,2,0.0,6.6666667,0.0,1.72
950,1,0.0,10.666667,0.0,1.91
950,12,0.0,104.66667,0.0,2.09
958,7,0.0,57.583333,0.0,0.34
958,6,0.0,53.583333,0.0,0.52
958,5,0.0,49.583333,0.0,0.2
958,4,0.0,52.583333,0.0,0.22
958,3,0.0,54.583333,0.0,0.23
958,2,0.0,50.583333,0.0,0.22
958,1,0.0,55.583333,0.0,0.25
954,12,0.0,30.583333,0.0,0.08
954,10,0.0,55.583333,0.0,0.11
952,10,0.0,45.833333,0.0,0.35
952,9,0.0,53.833333,0.0,0.4
952,8,0.0,57.833333,0.0,0.35
952,7,0.0,51.833333,0.0,0.54
952,6,0.0,53.833333,0.0,0.57
952,5,0.0,57.833333,0.0,0.37
952,4,0.0,50.833333,0.0,0.31
952,3,0.0,53.833333,0.0,0.39
952,2,0.0,52.833333,0.0,0.33
952,1,0.0,53.833333,0.0,0.32
952,11,0.0,50.833333,0.0,0.34
954,11,0.0,164.58333,0.0,0.11
952,12,0.0,40.833333,0.0,0.37
954,9,0.0,99.583333,0.0,0.08
954,8,0.0,123.58333,0.0,0.09
954,7,0.0,89.583333,0.0,0.2
954,6,0.0,130.58333,0.0,0.16
954,5,0.0,70.583333,0.0,0.09
954,4,0.0,125.58333,0.0,0.09
954,3,0.0,147.58333,0.0,0.1
954,2,0.0,87.583333,0.0,0.11
954,1,0.0,46.583333,0.0,0.09
871,12,0.0,97.333333,0.0,1.7
871,11,0.0,5.3333333,0.0,1.34
871,10,0.0,11.333333,0.0,1.38
871,9,0.0,7.3333333,0.0,1.51
871,8,0.0,11.333333,0.0,1.75
871,7,0.0,6.3333333,0.0,2.64
874,11,0.0,135.66667,0.0,0.08
874,10,0.0,52.666667,0.0,0.1
874,9,0.0,60.666667,0.0,0.07
874,8,0.0,68.666667,0.0,0.09
874,7,0.0,133.66667,0.0,0.18
874,6,0.0,49.666667,0.0,0.17
874,5,0.0,102.66667,0.0,0.08
874,4,0.0,125.66667,0.0,0.09
874,3,0.0,50.666667,0.0,0.09
874,2,0.0,85.666667,0.0,0.09
874,1,0.0,47.666667,0.0,0.09
871,6,0.0,10.333333,0.0,2.9
871,5,0.0,13.333333,0.0,1.86
871,4,0.0,9.3333333,0.0,1.92
871,3,0.0,17.333333,0.0,1.49
874,12,0.0,54.666667,0.0,0.09
871,2,0.0,10.333333,0.0,1.71
871,1,0.0,13.333333,0.0,1.48
880,7,0.0,105.66667,0.0,0.12
880,6,0.0,124.66667,0.0,0.1
880,5,0.0,85.666667,0.0,0.06
880,4,0.0,116.66667,0.0,0.06
880,3,0.0,91.666667,0.0,0.06
880,2,0.0,95.666667,0.0,0.06
880,1,0.0,44.666667,0.0,0.05
879,12,0.0,55.166667,0.0,1.65
880,8,0.0,59.666667,0.0,0.06
879,11,0.0,4.1666667,0.0,1.85
879,9,0.0,21.166667,0.0,1.95
879,8,0.0,8.1666667,0.0,2.16
879,7,0.0,7.1666667,0.0,3.48
879,6,0.0,10.166667,0.0,3.46
879,5,0.0,7.1666667,0.0,1.61
879,4,0.0,8.1666667,0.0,1.6
879,3,0.0,10.166667,0.0,1.63
879,2,0.0,8.1666667,0.0,1.82
879,10,0.0,13.166667,0.0,1.68
880,9,0.0,93.666667,0.0,0.05
880,10,0.0,101.66667,0.0,0.05
880,11,0.0,66.666667,0.0,0.06
880,12,0.0,40.666667,0.0,0.05
879,1,0.0,18.166667,0.0,1.92
857,9,0.0,50.666667,0.0,0.05
857,8,0.0,52.666667,0.0,0.04
857,7,0.0,58.666667,0.0,0.11
857,6,0.0,44.666667,0.0,0.09
857,5,0.0,63.666667,0.0,0.05
857,4,0.0,70.666667,0.0,0.04
857,3,0.0,108.66667,0.0,0.05
857,2,0.0,85.666667,0.0,0.05
857,10,0.0,120.66667,0.0,0.05
857,1,0.0,54.666667,0.0,0.05
857,11,0.0,70.666667,0.0,0.06
857,12,0.0,42.666667,0.0,0.04
854,1,0.0,13.416667,0.0,1.37
854,2,0.0,12.416667,0.0,1.66
854,4,0.0,11.416667,0.0,1.41
854,12,0.0,102.41667,0.0,1.71
854,11,0.0,12.416667,0.0,1.84
854,10,0.0,21.416667,0.0,1.59
854,9,0.0,12.416667,0.0,1.83
854,8,0.0,11.416667,0.0,1.94
854,7,0.0,16.416667,0.0,3.03
854,6,0.0,11.416667,0.0,3.01
854,5,0.0,8.4166667,0.0,1.52
854,3,0.0,22.416667,0.0,1.8
864,12,0.0,59.166667,0.0,1.74
864,11,0.0,10.166667,0.0,1.68
864,10,0.0,8.1666667,0.0,2.19
864,9,0.0,12.166667,0.0,1.65
864,8,0.0,13.166667,0.0,2.07
864,7,0.0,9.1666667,0.0,4.13
864,6,0.0,12.166667,0.0,4.26
864,5,0.0,9.1666667,0.0,2.1
864,4,0.0,13.166667,0.0,2.12
864,3,0.0,10.166667,0.0,1.94
864,2,0.0,9.1666667,0.0,1.52
864,1,0.0,8.1666667,0.0,2.02
911,1,0.0,10.416667,0.0,1.98
911,2,0.0,6.4166667,0.0,1.61
911,3,0.0,12.416667,0.0,1.72
911,4,0.0,13.416667,0.0,1.61
911,12,0.0,3.4166667,0.0,1.88
911,11,0.0,13.416667,0.0,2.15
911,10,0.0,22.416667,0.0,2.11
911,9,0.0,24.416667,0.0,1.62
911,8,0.0,12.416667,0.0,2.13
911,7,0.0,19.416667,0.0,4.28
911,6,0.0,18.416667,0.0,3.49
911,5,0.0,12.416667,0.0,1.63
889,12,0.0,30.916667,0.0,0.19
889,11,0.0,54.916667,0.0,0.21
889,10,0.0,52.916667,0.0,0.2
889,9,0.0,57.916667,0.0,0.22
889,8,0.0,57.916667,0.0,0.23
889,7,0.0,48.916667,0.0,0.5
889,6,0.0,63.916667,0.0,0.5
889,5,0.0,55.916667,0.0,0.25
889,4,0.0,44.916667,0.0,0.22
889,3,0.0,53.916667,0.0,0.26
889,2,0.0,54.916667,0.0,0.23
889,1,0.0,54.916667,0.0,0.27
891,12,0.0,47.416667,0.0,0.06
891,11,0.0,115.41667,0.0,0.06
891,10,0.0,111.41667,0.0,0.05
891,9,0.0,112.41667,0.0,0.05
891,8,0.0,100.41667,0.0,0.05
891,7,0.0,54.416667,0.0,0.08
891,6,0.0,81.416667,0.0,0.12
891,5,0.0,94.416667,0.0,0.04
891,4,0.0,41.416667,0.0,0.04
891,3,0.0,28.416667,0.0,0.05
891,2,0.0,43.416667,0.0,0.04
891,1,0.0,126.41667,0.0,0.05
570,10,0.0,109.41667,0.0,0.06
570,9,0.0,70.416667,0.0,0.06
570,8,0.0,72.416667,0.0,0.05
570,7,0.0,121.41667,0.0,0.11
570,6,0.0,54.416667,0.0,0.1
570,5,0.0,96.416667,0.0,0.06
570,4,0.0,88.416667,0.0,0.05
570,3,0.0,49.416667,0.0,0.05
570,2,0.0,50.416667,0.0,0.06
570,1,0.0,60.416667,0.0,0.06
563,12,0.0,50.25,0.0,2.19
563,11,0.0,12.25,0.0,1.9
563,10,0.0,12.25,0.0,2.17
563,9,0.0,10.25,0.0,1.95
563,8,0.0,5.25,0.0,2.12
570,11,0.0,120.41667,0.0,0.06
563,7,0.0,12.25,0.0,2.78
570,12,0.0,51.416667,0.0,0.06
563,6,0.0,9.25,0.0,3.69
563,4,0.0,16.25,0.0,1.92
553,9,0.0,47.416667,0.0,0.18
553,8,0.0,55.416667,0.0,0.18
553,7,0.0,53.416667,0.0,0.37
553,6,0.0,42.416667,0.0,0.46
553,5,0.0,50.416667,0.0,0.22
553,4,0.0,56.416667,0.0,0.21
553,3,0.0,40.416667,0.0,0.24
553,2,0.0,51.416667,0.0,0.23
553,10,0.0,38.416667,0.0,0.22
553,1,0.0,47.416667,0.0,0.22
553,11,0.0,54.416667,0.0,0.24
553,12,0.0,118.41667,0.0,0.23
550,1,0.0,12.25,0.0,2.15
550,2,0.0,11.25,0.0,1.6
550,4,0.0,11.25,0.0,1.91
550,12,0.0,7.25,0.0,1.95
550,11,0.0,19.25,0.0,2.11
550,10,0.0,13.25,0.0,1.49
550,9,0.0,11.25,0.0,1.52
550,8,0.0,29.25,0.0,2.1
550,7,0.0,13.25,0.0,3.93
550,6,0.0,13.25,0.0,4.32
550,5,0.0,11.25,0.0,1.76
550,3,0.0,12.25,0.0,2.0
563,5,0.0,14.25,0.0,2.1
563,3,0.0,9.25,0.0,1.62
563,2,0.0,12.25,0.0,1.98
563,1,0.0,8.25,0.0,1.83
600,12,0.0,38.833333,0.0,0.26
600,11,0.0,46.833333,0.0,0.22
600,10,0.0,68.833333,0.0,0.25
600,9,0.0,55.833333,0.0,0.21
600,8,0.0,55.833333,0.0,0.24
600,7,0.0,52.833333,0.0,0.38
600,6,0.0,47.833333,0.0,0.43
600,5,0.0,56.833333,0.0,0.19
600,4,0.0,54.833333,0.0,0.21
600,3,0.0,54.833333,0.0,0.21
600,2,0.0,57.833333,0.0,0.21
600,1,0.0,42.833333,0.0,0.27
594,12,0.0,76.166667,0.0,0.04
594,11,0.0,62.166667,0.0,0.05
594,10,0.0,55.166667,0.0,0.04
594,9,0.0,66.166667,0.0,0.06
594,8,0.0,43.166667,0.0,0.06
594,7,0.0,105.16667,0.0,0.1
594,6,0.0,102.16667,0.0,0.1
594,5,0.0,54.166667,0.0,0.06
594,4,0.0,50.166667,0.0,0.05
594,3,0.0,79.166667,0.0,0.06
594,2,0.0,44.166667,0.0,0.05
594,1,0.0,84.166667,0.0,0.05
608,10,0.0,48.833333,0.0,0.11
608,9,0.0,52.833333,0.0,0.12
608,8,0.0,104.83333,0.0,0.1
608,7,0.0,99.833333,0.0,0.16
608,6,0.0,58.833333,0.0,0.21
608,5,0.0,137.83333,0.0,0.1
608,4,0.0,66.833333,0.0,0.09
608,3,0.0,111.83333,0.0,0.09
608,2,0.0,36.833333,0.0,0.11
608,1,0.0,37.833333,0.0,0.09
586,1,0.0,41.833333,0.0,0.36
581,12,0.0,48.083333,0.0,0.07
581,11,0.0,127.08333,0.0,0.07
581,10,0.0,113.08333,0.0,0.08
581,9,0.0,56.083333,0.0,0.08
581,8,0.0,57.083333,0.0,0.07
581,7,0.0,121.08333,0.0,0.17
581,6,0.0,111.08333,0.0,0.18
581,5,0.0,127.08333,0.0,0.09
581,4,0.0,144.08333,0.0,0.07
581,3,0.0,32.083333,0.0,0.08
581,2,0.0,48.083333,0.0,0.07
581,1,0.0,108.08333,0.0,0.09
586,2,0.0,45.833333,0.0,0.42
586,3,0.0,45.833333,0.0,0.31
586,4,0.0,41.833333,0.0,0.43
591,9,0.0,7.5833333,0.0,1.32
591,8,0.0,7.5833333,0.0,1.41
591,7,0.0,10.583333,0.0,3.27
591,6,0.0,10.583333,0.0,2.57
591,5,0.0,13.583333,0.0,1.52
591,4,0.0,17.583333,0.0,1.49
591,3,0.0,8.5833333,0.0,1.88
591,2,0.0,13.583333,0.0,1.64
591,1,0.0,7.5833333,0.0,1.78
590,12,0.0,11.0,0.0,1.96
590,11,0.0,13.0,0.0,2.18
590,10,0.0,12.0,0.0,1.6
590,9,0.0,13.0,0.0,1.59
590,8,0.0,16.0,0.0,1.76
590,7,0.0,12.0,0.0,3.37
590,6,0.0,14.0,0.0,4.16
590,5,0.0,14.0,0.0,1.51
590,4,0.0,11.0,0.0,1.85
590,3,0.0,11.0,0.0,1.97
591,10,0.0,13.583333,0.0,1.82
590,2,0.0,6.0,0.0,1.95
591,11,0.0,9.5833333,0.0,1.68
591,12,0.0,61.583333,0.0,1.77
590,1,0.0,12.0,0.0,1.77
586,12,0.0,45.833333,0.0,0.31
586,11,0.0,49.833333,0.0,0.4
586,10,0.0,47.833333,0.0,0.3
586,9,0.0,54.833333,0.0,0.3
586,8,0.0,51.833333,0.0,0.42
586,7,0.0,48.833333,0.0,0.76
586,6,0.0,45.833333,0.0,0.7
586,5,0.0,50.833333,0.0,0.39
510,1,0.0,8.3333333,0.0,1.6
510,2,0.0,7.3333333,0.0,1.82
510,3,0.0,13.333333,0.0,1.73
510,5,0.0,10.333333,0.0,1.99
510,12,0.0,73.333333,0.0,1.88
510,11,0.0,9.3333333,0.0,1.58
510,10,0.0,8.3333333,0.0,1.82
510,9,0.0,9.3333333,0.0,1.6
510,8,0.0,11.333333,0.0,2.1
510,7,0.0,13.333333,0.0,3.1
510,6,0.0,8.3333333,0.0,2.85
510,4,0.0,13.333333,0.0,1.67
494,9,0.0,47.166667,0.0,0.24
494,8,0.0,58.166667,0.0,0.21
494,7,0.0,53.166667,0.0,0.43
494,6,0.0,49.166667,0.0,0.39
494,5,0.0,58.166667,0.0,0.21
494,4,0.0,58.166667,0.0,0.19
494,3,0.0,33.166667,0.0,0.18
494,2,0.0,49.166667,0.0,0.21
494,1,0.0,57.166667,0.0,0.23
489,1,0.0,57.5,0.0,0.18
489,2,0.0,38.5,0.0,0.19
494,10,0.0,49.166667,0.0,0.19
489,3,0.0,42.5,0.0,0.24
489,5,0.0,54.5,0.0,0.17
490,12,0.0,69.75,0.0,0.17
490,11,0.0,57.75,0.0,0.21
490,10,0.0,55.75,0.0,0.2
490,9,0.0,55.75,0.0,0.18
490,8,0.0,58.75,0.0,0.18
490,7,0.0,52.75,0.0,0.39
490,6,0.0,57.75,0.0,0.41
490,5,0.0,51.75,0.0,0.23
490,4,0.0,52.75,0.0,0.21
490,3,0.0,54.75,0.0,0.19
490,2,0.0,55.75,0.0,0.24
490,1,0.0,41.75,0.0,0.2
489,12,0.0,55.5,0.0,0.22
489,11,0.0,36.5,0.0,0.25
489,10,0.0,49.5,0.0,0.21
489,9,0.0,55.5,0.0,0.21
489,8,0.0,51.5,0.0,0.22
489,7,0.0,55.5,0.0,0.4
489,6,0.0,56.5,0.0,0.42
489,4,0.0,52.5,0.0,0.17
494,11,0.0,57.166667,0.0,0.23
494,12,0.0,60.166667,0.0,0.17
496,8,0.0,10.833333,0.0,1.89
496,7,0.0,8.8333333,0.0,3.73
496,6,0.0,11.833333,0.0,3.2
496,5,0.0,9.8333333,0.0,1.84
496,4,0.0,9.8333333,0.0,2.14
496,3,0.0,15.833333,0.0,1.62
496,2,0.0,11.833333,0.0,1.99
496,1,0.0,9.8333333,0.0,1.64
496,9,0.0,8.8333333,0.0,1.51
496,10,0.0,10.833333,0.0,1.84
496,12,0.0,74.833333,0.0,1.92
496,11,0.0,8.8333333,0.0,2.02
608,11,0.0,57.833333,0.0,0.1
539,12,0.0,61.75,0.0,0.19
539,11,0.0,57.75,0.0,0.24
539,10,0.0,57.75,0.0,0.17
539,9,0.0,54.75,0.0,0.24
539,8,0.0,49.75,0.0,0.22
539,7,0.0,52.75,0.0,0.48
539,6,0.0,51.75,0.0,0.44
539,5,0.0,55.75,0.0,0.17
539,4,0.0,56.75,0.0,0.18
539,3,0.0,55.75,0.0,0.22
539,2,0.0,44.75,0.0,0.22
539,1,0.0,47.75,0.0,0.18
536,12,0.0,45.75,0.0,0.09
536,11,0.0,87.75,0.0,0.09
536,10,0.0,47.75,0.0,0.09
534,10,0.0,12.5,0.0,1.67
534,9,0.0,10.5,0.0,1.5
534,8,0.0,12.5,0.0,1.73
534,7,0.0,25.5,0.0,2.83
534,6,0.0,7.5,0.0,2.77
534,5,0.0,12.5,0.0,1.83
534,4,0.0,6.5,0.0,1.54
534,3,0.0,19.5,0.0,1.75
534,2,0.0,10.5,0.0,1.53
534,1,0.0,15.5,0.0,1.6
534,11,0.0,8.5,0.0,1.83
534,12,0.0,128.5,0.0,1.4
536,9,0.0,89.75,0.0,0.11
536,8,0.0,55.75,0.0,0.11
536,7,0.0,57.75,0.0,0.18
536,6,0.0,57.75,0.0,0.25
536,5,0.0,114.75,0.0,0.11
536,4,0.0,65.75,0.0,0.1
536,3,0.0,54.75,0.0,0.11
536,2,0.0,68.75,0.0,0.09
536,1,0.0,52.75,0.0,0.1
545,12,0.0,58.833333,0.0,0.06
545,11,0.0,71.833333,0.0,0.06
545,10,0.0,60.833333,0.0,0.05
545,9,0.0,42.833333,0.0,0.05
545,8,0.0,52.833333,0.0,0.05
545,7,0.0,42.833333,0.0,0.09
545,6,0.0,64.833333,0.0,0.1
545,4,0.0,58.833333,0.0,0.04
545,3,0.0,40.833333,0.0,0.05
545,2,0.0,39.833333,0.0,0.06
545,1,0.0,49.833333,0.0,0.06
545,5,0.0,49.833333,0.0,0.06
541,12,0.0,52.083333,0.0,0.25
541,11,0.0,46.083333,0.0,0.2
541,10,0.0,63.083333,0.0,0.22
541,9,0.0,53.083333,0.0,0.23
541,8,0.0,48.083333,0.0,0.26
541,7,0.0,58.083333,0.0,0.34
541,6,0.0,50.083333,0.0,0.4
541,5,0.0,54.083333,0.0,0.2
541,4,0.0,57.083333,0.0,0.2
541,3,0.0,50.083333,0.0,0.27
541,2,0.0,55.083333,0.0,0.21
541,1,0.0,50.083333,0.0,0.22
532,12,0.0,42.5,0.0,0.07
525,3,0.0,123.91667,0.0,0.06
525,2,0.0,51.916667,0.0,0.05
525,1,0.0,96.916667,0.0,0.05
519,7,0.0,48.0,0.0,0.37
519,6,0.0,53.0,0.0,0.4
519,5,0.0,56.0,0.0,0.2
519,4,0.0,58.0,0.0,0.23
519,3,0.0,57.0,0.0,0.2
519,2,0.0,48.0,0.0,0.22
519,1,0.0,42.0,0.0,0.24
519,8,0.0,56.0,0.0,0.25
525,4,0.0,56.916667,0.0,0.04
519,9,0.0,58.0,0.0,0.2
519,11,0.0,57.0,0.0,0.2
519,12,0.0,36.0,0.0,0.25
519,10,0.0,54.0,0.0,0.27
525,5,0.0,62.916667,0.0,0.06
525,6,0.0,119.91667,0.0,0.09
525,7,0.0,57.916667,0.0,0.11
530,12,0.0,89.083333,0.0,1.62
530,11,0.0,10.083333,0.0,1.53
530,10,0.0,8.0833333,0.0,1.68
530,9,0.0,8.0833333,0.0,2.06
530,8,0.0,10.083333,0.0,1.69
530,7,0.0,9.0833333,0.0,3.29
530,6,0.0,8.0833333,0.0,3.48
