id_producto,id_tienda,periodo,stock_inicial,unidades_vendidas,reabastecimiento,stock_final,costo_almacenamiento_unitario,costo_almacenamiento_total
601,1,2023-05,166,0,0,166,0.11,18.26
601,1,2023-06,166,0,0,166,0.11,18.26
601,1,2023-07,166,0,0,166,0.12,19.92
601,1,2023-08,166,0,0,166,0.1,16.6
601,1,2023-09,166,0,0,166,0.12,19.92
601,1,2023-10,166,0,0,166,0.1,16.6
601,1,2023-11,166,0,0,166,0.11,18.26
601,1,2023-12,166,0,0,166,0.09,14.94
601,1,2024-01,166,1,0,165,0.09,14.85
601,1,2024-02,165,1,0,164,0.12,19.68
601,1,2024-03,164,1,0,163,0.09,14.67
601,1,2024-04,163,0,0,163,0.09,14.67
601,1,2024-05,163,2,0,161,0.1,16.1
601,1,2024-06,161,0,0,161,0.12,19.32
601,1,2024-07,161,0,0,161,0.1,16.1
601,1,2024-08,161,0,0,161,0.11,17.71
601,1,2024-09,161,4,0,157,0.11,17.27
601,1,2024-10,157,0,0,157,0.12,18.84
601,1,2024-11,157,0,0,157,0.12,18.84
601,1,2024-12,157,0,0,157,0.11,17.27
601,1,2025-01,157,0,0,157,0.12,18.84
601,1,2025-02,157,0,0,157,0.1,15.7
601,1,2025-03,157,0,0,157,0.11,17.27
601,1,2025-04,157,2,0,155,0.1,15.5
601,1,2025-05,155,0,0,155,0.11,17.05
601,1,2025-06,155,3,0,152,0.09,13.68
601,1,2025-07,152,0,0,152,0.11,16.72
601,1,2025-08,152,2,0,150,0.09,13.5
601,1,2025-09,150,0,0,150,0.1,15.0
601,1,2025-10,150,0,0,150,0.11,16.5
601,1,2025-11,150,6,0,144,0.12,17.28
601,1,2025-12,144,0,0,144,0.09,12.96
601,2,2023-01,93,0,0,93,0.12,11.16
601,2,2023-02,93,0,0,93,0.1,9.3
601,2,2023-03,93,0,0,93,0.1,9.3
601,2,2023-04,93,1,0,92,0.1,9.2
601,2,2023-05,92,0,0,92,0.09,8.28
601,2,2023-06,92,7,0,85,0.1,8.5
601,2,2023-07,85,0,0,85,0.11,9.35
601,2,2023-08,85,0,0,85,0.1,8.5
601,2,2023-09,85,0,0,85,0.11,9.35
601,2,2023-10,85,0,0,85,0.09,7.65
601,2,2023-11,85,1,0,84,0.09,7.56
601,2,2023-12,84,0,0,84,0.12,10.08
601,2,2024-01,84,0,0,84,0.12,10.08
601,2,2024-02,84,0,0,84,0.09,7.56
601,2,2024-03,84,0,0,84,0.12,10.08
601,2,2024-04,84,1,0,83,0.09,7.47
601,2,2024-05,83,2,0,81,0.11,8.91
601,2,2024-06,81,0,0,81,0.09,7.29
601,2,2024-07,81,0,0,81,0.12,9.72
601,2,2024-08,81,0,0,81,0.11,8.91
601,2,2024-09,81,0,0,81,0.1,8.1
601,2,2024-10,81,0,0,81,0.12,9.72
601,2,2024-11,81,0,0,81,0.11,8.91
601,2,2024-12,81,5,0,76,0.12,9.12
601,2,2025-01,76,0,0,76,0.11,8.36
601,2,2025-02,76,0,0,76,0.12,9.12
601,2,2025-03,76,0,0,76,0.11,8.36
601,2,2025-04,76,1,0,75,0.12,9.0
601,2,2025-05,75,1,0,74,0.1,7.4
601,2,2025-06,74,2,0,72,0.12,8.64
601,2,2025-07,72,0,0,72,0.11,7.92
601,2,2025-08,72,0,0,72,0.12,8.64
601,2,2025-09,72,0,0,72,0.09,6.48
601,2,2025-10,72,2,0,70,0.1,7.0
601,2,2025-11,70,0,0,70,0.09,6.3
601,2,2025-12,70,0,0,70,0.1,7.0
601,3,2023-01,66,4,0,62,0.11,6.82
601,3,2023-02,62,2,0,60,0.1,6.0
601,3,2023-03,60,0,0,60,0.09,5.4
601,3,2023-04,60,0,0,60,0.09,5.4
601,3,2023-05,60,2,1,59,0.09,5.31
601,3,2023-06,59,3,0,56,0.12,6.72
601,3,2023-07,56,0,0,56,0.12,6.72
601,3,2023-08,56,0,0,56,0.1,5.6
601,3,2023-09,56,0,0,56,0.11,6.16
601,3,2023-10,56,5,0,51,0.09,4.59
601,3,2023-11,51,4,0,47,0.12,5.64
601,3,2023-12,47,0,7,54,0.1,5.4
601,3,2024-01,54,0,0,54,0.11,5.94
601,3,2024-02,54,0,0,54,0.09,4.86
601,3,2024-03,54,1,0,53,0.11,5.83
601,3,2024-04,53,0,0,53,0.11,5.83
601,3,2024-05,53,1,0,52,0.09,4.68
601,3,2024-06,52,0,0,52,0.1,5.2
601,3,2024-07,52,0,0,52,0.1,5.2
601,3,2024-08,52,2,0,50,0.09,4.5
601,3,2024-09,50,2,9,57,0.11,6.27
601,3,2024-10,57,3,0,54,0.11,5.94
601,3,2024-11,54,1,0,53,0.11,5.83
601,3,2024-12,53,8,0,45,0.09,4.05
601,3,2025-01,45,0,0,45,0.12,5.4
601,3,2025-02,45,1,16,60,0.09,5.4
601,3,2025-03,60,0,0,60,0.11,6.6
601,3,2025-04,60,0,0,60,0.1,6.0
601,3,2025-05,60,0,0,60,0.09,5.4
601,3,2025-06,60,0,0,60,0.1,6.0
601,3,2025-07,60,8,0,52,0.1,5.2
601,3,2025-08,52,0,8,60,0.12,7.2
601,3,2025-09,60,0,0,60,0.11,6.6
601,3,2025-10,60,0,0,60,0.1,6.0
601,3,2025-11,60,0,0,60,0.1,6.0
601,3,2025-12,60,2,0,58,0.1,5.8
601,4,2023-01,62,0,0,62,0.09,5.58
601,4,2023-02,62,0,0,62,0.12,7.44
601,4,2023-03,62,3,0,59,0.09,5.31
601,4,2023-04,59,0,0,59,0.09,5.31
601,4,2023-05,59,0,0,59,0.1,5.9
601,4,2023-06,59,0,0,59,0.1,5.9
601,4,2023-07,59,0,0,59,0.09,5.31
601,4,2023-08,59,6,0,53,0.09,4.77
601,4,2023-09,53,0,0,53,0.11,5.83
601,4,2023-10,53,0,6,59,0.1,5.9
601,4,2023-11,59,0,0,59,0.1,5.9
601,4,2023-12,59,0,0,59,0.09,5.31
601,4,2024-01,59,0,0,59,0.11,6.49
601,4,2024-02,59,0,0,59,0.1,5.9
601,4,2024-03,59,0,0,59,0.11,6.49
601,4,2024-04,59,0,0,59,0.1,5.9
601,4,2024-05,59,0,0,59,0.12,7.08
601,4,2024-06,59,0,0,59,0.09,5.31
601,4,2024-07,59,0,0,59,0.1,5.9
601,4,2024-08,59,0,0,59,0.09,5.31
601,4,2024-09,59,0,0,59,0.09,5.31
601,4,2024-10,59,2,0,57,0.12,6.84
601,4,2024-11,57,0,0,57,0.1,5.7
601,4,2024-12,57,6,0,51,0.1,5.1
601,4,2025-01,51,0,0,51,0.11,5.61
601,4,2025-02,51,0,0,51,0.1,5.1
601,4,2025-03,51,0,0,51,0.09,4.59
601,4,2025-04,51,0,0,51,0.1,5.1
601,4,2025-05,51,1,0,50,0.11,5.5
601,4,2025-06,50,0,0,50,0.12,6.0
601,4,2025-07,50,4,0,46,0.09,4.14
601,4,2025-08,46,0,0,46,0.12,5.52
601,4,2025-09,46,0,0,46,0.11,5.06
601,4,2025-10,46,0,0,46,0.09,4.14
601,4,2025-11,46,0,0,46,0.11,5.06
601,4,2025-12,46,0,0,46,0.1,4.6
601,5,2023-01,138,0,0,138,0.09,12.42
601,5,2023-02,138,0,0,138,0.11,15.18
601,5,2023-03,138,0,0,138,0.11,15.18
601,5,2023-04,138,0,0,138,0.11,15.18
601,5,2023-05,138,0,0,138,0.09,12.42
601,5,2023-06,138,0,0,138,0.1,13.8
601,5,2023-07,138,0,0,138,0.1,13.8
601,5,2023-08,138,4,0,134,0.12,16.08
601,5,2023-09,134,0,0,134,0.09,12.06
601,5,2023-10,134,2,0,132,0.1,13.2
601,5,2023-11,132,0,0,132,0.1,13.2
601,5,2023-12,132,0,0,132,0.1,13.2
601,5,2024-01,132,0,0,132,0.12,15.84
601,5,2024-02,132,0,0,132,0.1,13.2
601,5,2024-03,132,3,0,129,0.09,11.61
601,5,2024-04,129,0,0,129,0.1,12.9
601,5,2024-05,129,1,0,128,0.09,11.52
601,5,2024-06,128,4,0,124,0.1,12.4
601,5,2024-07,124,0,0,124,0.11,13.64
601,5,2024-08,124,0,0,124,0.12,14.88
601,5,2024-09,124,0,0,124,0.1,12.4
601,5,2024-10,124,0,0,124,0.1,12.4
601,5,2024-11,124,0,0,124,0.12,14.88
601,5,2024-12,124,2,0,122,0.1,12.2
601,5,2025-01,122,0,0,122,0.12,14.64
601,5,2025-02,122,2,0,120,0.09,10.8
601,5,2025-03,120,0,0,120,0.11,13.2
601,5,2025-04,120,0,0,120,0.11,13.2
601,5,2025-05,120,0,0,120,0.11,13.2
601,5,2025-06,120,0,0,120,0.11,13.2
601,5,2025-07,120,0,0,120,0.1,12.0
601,5,2025-08,120,0,0,120,0.1,12.0
601,5,2025-09,120,5,0,115,0.1,11.5
601,5,2025-10,115,4,0,111,0.1,11.1
601,5,2025-11,111,0,0,111,0.09,9.99
601,5,2025-12,111,0,0,111,0.09,9.99
601,6,2023-01,69,0,0,69,0.09,6.21
601,6,2023-02,69,0,0,69,0.12,8.28
601,6,2023-03,69,0,0,69,0.09,6.21
601,6,2023-04,69,3,0,66,0.11,7.26
601,6,2023-05,66,0,0,66,0.1,6.6
601,6,2023-06,66,0,0,66,0.12,7.92
601,6,2023-07,66,0,0,66,0.1,6.6
601,6,2023-08,66,0,0,66,0.12,7.92
601,6,2023-09,66,0,0,66,0.12,7.92
601,6,2023-10,66,0,0,66,0.11,7.26
601,6,2023-11,66,5,0,61,0.1,6.1
601,6,2023-12,61,0,0,61,0.1,6.1
601,6,2024-01,61,3,0,58,0.09,5.22
601,6,2024-02,58,0,0,58,0.11,6.38
601,6,2024-03,58,0,0,58,0.11,6.38
601,6,2024-04,58,0,0,58,0.09,5.22
601,6,2024-05,58,0,0,58,0.1,5.8
601,6,2024-06,58,0,0,58,0.12,6.96
601,6,2024-07,58,0,0,58,0.12,6.96
601,6,2024-08,58,0,0,58,0.09,5.22
601,6,2024-09,58,1,0,57,0.12,6.84
601,6,2024-10,57,0,0,57,0.09,5.13
601,6,2024-11,57,2,0,55,0.11,6.05
601,6,2024-12,55,0,0,55,0.09,4.95
601,6,2025-01,55,0,0,55,0.09,4.95
601,6,2025-02,55,0,0,55,0.12,6.6
601,6,2025-03,55,0,0,55,0.1,5.5
601,6,2025-04,55,0,0,55,0.19,10.45
601,6,2025-05,55,0,0,55,0.18,9.9
601,6,2025-06,55,0,0,55,0.18,9.9
601,6,2025-07,55,0,0,55,0.18,9.9
601,6,2025-08,55,0,4,59,0.2,11.8
601,6,2025-09,59,0,0,59,0.19,11.21
601,6,2025-10,59,0,0,59,0.18,10.62
601,6,2025-11,59,0,0,59,0.17,10.03
601,6,2025-12,59,2,0,57,0.19,10.83
601,7,2023-01,127,0,0,127,0.1,12.7
601,7,2023-02,127,0,0,127,0.12,15.24
601,7,2023-03,127,0,0,127,0.1,12.7
601,7,2023-04,127,6,0,121,0.1,12.1
601,7,2023-05,121,0,0,121,0.12,14.52
601,7,2023-06,121,0,0,121,0.12,14.52
601,7,2023-07,121,0,0,121,0.11,13.31
601,7,2023-08,121,0,0,121,0.09,10.89
601,7,2023-09,121,1,0,120,0.1,12.0
601,7,2023-10,120,0,0,120,0.12,14.4
601,7,2023-11,120,0,0,120,0.09,10.8
601,7,2023-12,120,0,0,120,0.1,12.0
601,7,2024-01,120,0,0,120,0.1,12.0
601,7,2024-02,120,0,0,120,0.1,12.0
601,7,2024-03,120,0,0,120,0.1,12.0
601,7,2024-04,120,0,0,120,0.11,13.2
601,7,2024-05,120,0,0,120,0.09,10.8
601,7,2024-06,120,0,0,120,0.11,13.2
601,7,2024-07,120,1,0,119,0.09,10.71
601,7,2024-08,119,0,0,119,0.12,14.28
601,7,2024-09,119,0,0,119,0.12,14.28
601,7,2024-10,119,0,0,119,0.11,13.09
601,7,2024-11,119,0,0,119,0.12,14.28
601,7,2024-12,119,8,0,111,0.1,11.1
601,7,2025-01,111,0,0,111,0.12,13.32
601,7,2025-02,111,0,0,111,0.11,12.21
601,7,2025-03,111,3,0,108,0.12,12.96
601,7,2025-04,108,0,0,108,0.18,19.44
601,7,2025-05,108,0,0,108,0.18,19.44
601,7,2025-06,108,0,0,108,0.21,22.68
601,7,2025-07,108,0,0,108,0.18,19.44
601,7,2025-08,108,0,0,108,0.19,20.52
601,7,2025-09,108,0,0,108,0.22,23.76
601,7,2025-10,108,0,0,108,0.18,19.44
601,7,2025-11,108,0,0,108,0.22,23.76
601,7,2025-12,108,0,0,108,0.19,20.52
601,8,2023-01,55,0,0,55,0.09,4.95
601,8,2023-02,55,0,0,55,0.12,6.6
601,8,2023-03,55,0,0,55,0.1,5.5
601,8,2023-04,55,0,0,55,0.12,6.6
601,8,2023-05,55,0,0,55,0.11,6.05
601,8,2023-06,55,0,0,55,0.1,5.5
601,8,2023-07,55,0,0,55,0.12,6.6
601,8,2023-08,55,0,0,55,0.09,4.95
601,8,2023-09,55,0,0,55,0.1,5.5
601,8,2023-10,55,0,0,55,0.11,6.05
601,8,2023-11,55,0,0,55,0.1,5.5
601,8,2023-12,55,0,0,55,0.09,4.95
601,8,2024-01,55,0,0,55,0.1,5.5
601,8,2024-02,55,0,0,55,0.09,4.95
601,8,2024-03,55,0,4,59,0.1,5.9
601,8,2024-04,59,0,0,59,0.1,5.9
601,8,2024-05,59,0,0,59,0.11,6.49
601,8,2024-06,59,0,0,59,0.09,5.31
601,8,2024-07,59,0,0,59,0.12,7.08
601,8,2024-08,59,5,0,54,0.1,5.4
601,8,2024-09,54,4,0,50,0.11,5.5
601,8,2024-10,50,0,8,58,0.11,6.38
601,8,2024-11,58,0,0,58,0.12,6.96
601,8,2024-12,58,0,0,58,0.12,6.96
601,8,2025-01,58,0,0,58,0.09,5.22
601,8,2025-02,58,0,0,58,0.1,5.8
601,8,2025-03,58,0,0,58,0.1,5.8
601,8,2025-04,58,0,0,58,0.12,6.96
601,8,2025-05,58,0,0,58,0.12,6.96
601,8,2025-06,58,0,0,58,0.11,6.38
601,8,2025-07,58,0,0,58,0.11,6.38
601,8,2025-08,58,0,0,58,0.1,5.8
601,8,2025-09,58,0,0,58,0.09,5.22
601,8,2025-10,58,5,0,53,0.11,5.83
601,8,2025-11,53,0,0,53,0.11,5.83
601,8,2025-12,53,0,5,58,0.1,5.8
601,9,2023-01,84,0,0,84,0.1,8.4
601,9,2023-02,84,0,0,84,0.11,9.24
601,9,2023-03,84,2,0,82,0.12,9.84
601,9,2023-04,82,0,0,82,0.11,9.02
601,9,2023-05,82,0,0,82,0.12,9.84
601,9,2023-06,82,0,0,82,0.12,9.84
601,9,2023-07,82,0,0,82,0.11,9.02
601,9,2023-08,82,0,0,82,0.11,9.02
601,9,2023-09,82,0,0,82,0.11,9.02
601,9,2023-10,82,0,0,82,0.09,7.38
601,9,2023-11,82,0,0,82,0.1,8.2
601,9,2023-12,82,0,0,82,0.1,8.2
601,9,2024-01,82,0,0,82,0.11,9.02
601,9,2024-02,82,0,0,82,0.12,9.84
601,9,2024-03,82,0,0,82,0.12,9.84
601,9,2024-04,82,3,0,79,0.11,8.69
601,9,2024-05,79,0,0,79,0.1,7.9
601,9,2024-06,79,0,0,79,0.12,9.48
601,9,2024-07,79,0,0,79,0.09,7.11
601,9,2024-08,79,1,0,78,0.1,7.8
601,9,2024-09,78,0,0,78,0.1,7.8
601,9,2024-10,78,0,0,78,0.1,7.8
601,9,2024-11,78,0,0,78,0.1,7.8
601,9,2024-12,78,0,0,78,0.12,9.36
601,9,2025-01,78,0,0,78,0.11,8.58
601,9,2025-02,78,0,0,78,0.11,8.58
601,9,2025-03,78,0,0,78,0.09,7.02
601,9,2025-04,78,0,0,78,0.09,7.02
601,9,2025-05,78,1,0,77,0.11,8.47
601,9,2025-06,77,1,0,76,0.11,8.36
601,9,2025-07,76,0,0,76,0.11,8.36
601,9,2025-08,76,0,0,76,0.11,8.36
601,9,2025-09,76,0,0,76,0.09,6.84
601,9,2025-10,76,0,0,76,0.09,6.84
601,9,2025-11,76,0,0,76,0.09,6.84
601,9,2025-12,76,0,0,76,0.12,9.12
601,10,2023-01,71,0,0,71,0.12,8.52
601,10,2023-02,71,0,0,71,0.11,7.81
601,10,2023-03,71,0,0,71,0.09,6.39
601,10,2023-04,71,0,0,71,0.09,6.39
601,10,2023-05,71,0,0,71,0.12,8.52
601,10,2023-06,71,0,0,71,0.11,7.81
601,10,2023-07,71,2,0,69,0.1,6.9
601,10,2023-08,69,0,0,69,0.09,6.21
601,10,2023-09,69,0,0,69,0.12,8.28
601,10,2023-10,69,0,0,69,0.09,6.21
601,10,2023-11,69,0,0,69,0.1,6.9
601,10,2023-12,69,3,0,66,0.11,7.26
601,10,2024-01,66,0,0,66,0.12,7.92
601,10,2024-02,66,0,0,66,0.1,6.6
601,10,2024-03,66,0,0,66,0.1,6.6
601,10,2024-04,66,0,0,66,0.11,7.26
601,10,2024-05,66,0,0,66,0.09,5.94
601,10,2024-06,66,0,0,66,0.1,6.6
601,10,2024-07,66,0,0,66,0.11,7.26
601,10,2024-08,66,0,0,66,0.09,5.94
601,10,2024-09,66,0,0,66,0.12,7.92
601,10,2024-10,66,0,0,66,0.12,7.92
601,10,2024-11,66,1,0,65,0.09,5.85
601,10,2024-12,65,0,0,65,0.1,6.5
601,10,2025-01,65,2,0,63,0.1,6.3
601,10,2025-02,63,0,0,63,0.11,6.93
601,10,2025-03,63,0,0,63,0.09,5.67
601,10,2025-04,63,0,0,63,0.1,6.3
601,10,2025-05,63,0,0,63,0.09,5.67
601,10,2025-06,63,0,0,63,0.09,5.67
601,10,2025-07,63,0,0,63,0.1,6.3
601,10,2025-08,63,0,0,63,0.11,6.93
601,10,2025-09,63,0,0,63,0.12,7.56
601,10,2025-10,63,0,0,63,0.09,5.67
601,10,2025-11,63,0,0,63,0.12,7.56
601,10,2025-12,63,0,0,63,0.1,6.3
601,11,2023-01,129,0,0,129,0.12,15.48
601,11,2023-02,129,3,0,126,0.1,12.6
601,11,2023-03,126,0,0,126,0.09,11.34
601,11,2023-04,126,0,0,126,0.12,15.12
601,11,2023-05,126,0,0,126,0.09,11.34
601,11,2023-06,126,0,0,126,0.12,15.12
601,11,2023-07,126,0,0,126,0.09,11.34
601,11,2023-08,126,0,0,126,0.1,12.6
601,11,2023-09,126,0,0,126,0.11,13.86
601,11,2023-10,126,0,0,126,0.1,12.6
601,11,2023-11,126,1,0,125,0.09,11.25
601,11,2023-12,125,0,0,125,0.09,11.25
601,11,2024-01,125,0,0,125,0.09,11.25
601,11,2024-02,125,0,0,125,0.11,13.75
601,11,2024-03,125,0,0,125,0.12,15.0
601,11,2024-04,125,0,0,125,0.1,12.5
601,11,2024-05,125,0,0,125,0.1,12.5
601,11,2024-06,125,0,0,125,0.1,12.5
601,11,2024-07,125,0,0,125,0.1,12.5
601,11,2024-08,125,0,0,125,0.09,11.25
601,11,2024-09,125,0,0,125,0.11,13.75
601,11,2024-10,125,0,0,125,0.11,13.75
601,11,2024-11,125,6,0,119,0.1,11.9
601,11,2024-12,119,1,0,118,0.1,11.8
601,11,2025-01,118,0,0,118,0.11,12.98
601,11,2025-02,118,0,0,118,0.1,11.8
601,11,2025-03,118,0,0,118,0.11,12.98
601,11,2025-04,118,0,0,118,0.12,14.16
601,11,2025-05,118,0,0,118,0.11,12.98
601,11,2025-06,118,0,0,118,0.12,14.16
601,11,2025-07,118,0,0,118,0.11,12.98
601,11,2025-08,118,0,0,118,0.12,14.16
601,11,2025-09,118,0,0,118,0.11,12.98
601,11,2025-10,118,0,0,118,0.11,12.98
601,11,2025-11,118,0,0,118,0.09,10.62
601,11,2025-12,118,0,0,118,0.11,12.98
601,12,2023-01,157,11,0,146,0.12,17.52
601,12,2023-02,146,0,0,146,0.09,13.14
601,12,2023-03,146,0,0,146,0.11,16.06
601,12,2023-04,146,4,0,142,0.11,15.62
601,12,2023-05,142,0,0,142,0.11,15.62
601,12,2023-06,142,2,0,140,0.11,15.4
601,12,2023-07,140,9,0,131,0.09,11.79
601,12,2023-08,131,1,0,130,0.11,14.3
601,12,2023-09,130,0,0,130,0.09,11.7
601,12,2023-10,130,1,0,129,0.1,12.9
601,12,2023-11,129,0,0,129,0.12,15.48
601,12,2023-12,129,1,0,128,0.12,15.36
601,12,2024-01,128,0,0,128,0.1,12.8
601,12,2024-02,128,6,0,122,0.09,10.98
601,12,2024-03,122,8,0,114,0.11,12.54
601,12,2024-04,114,7,0,107,0.1,10.7
601,12,2024-05,107,2,0,105,0.11,11.55
601,12,2024-06,105,4,0,101,0.11,11.11
601,12,2024-07,101,6,0,95,0.12,11.4
601,12,2024-08,95,2,0,93,0.11,10.23
601,12,2024-09,93,5,0,88,0.12,10.56
601,12,2024-10,88,0,0,88,0.11,9.68
601,12,2024-11,88,0,0,88,0.09,7.92
601,12,2024-12,88,22,0,66,0.12,7.92
601,12,2025-01,66,3,0,63,0.09,5.67
601,12,2025-02,63,1,0,62,0.1,6.2
601,12,2025-03,62,1,0,61,0.1,6.1
601,12,2025-04,61,5,0,56,0.12,6.72
601,12,2025-05,56,0,0,56,0.12,6.72
601,12,2025-06,56,2,0,54,0.11,5.94
601,12,2025-07,54,14,0,40,0.12,4.8
601,12,2025-08,40,5,0,35,0.11,3.85
601,12,2025-09,35,1,15,49,0.1,4.9
601,12,2025-10,49,18,27,58,0.12,6.96
601,12,2025-11,58,12,1,47,0.12,5.64
601,12,2025-12,47,31,31,47,0.11,5.17
602,1,2023-01,55,0,0,55,0.11,6.05
602,1,2023-02,55,11,12,56,0.09,5.04
602,1,2023-03,56,1,0,55,0.09,4.95
602,1,2023-04,55,0,0,55,0.08,4.4
602,1,2023-05,55,6,0,49,0.09,4.41
602,1,2023-06,49,0,8,57,0.09,5.13
602,1,2023-07,57,0,0,57,0.08,4.56
602,1,2023-08,57,0,0,57,0.1,5.7
602,1,2023-09,57,0,0,57,0.09,5.13
602,1,2023-10,57,0,0,57,0.1,5.7
602,1,2023-11,57,0,0,57,0.1,5.7
602,1,2023-12,57,0,0,57,0.11,6.27
602,1,2024-01,57,0,0,57,0.09,5.13
602,1,2024-02,57,8,0,49,0.11,5.39
602,1,2024-03,49,18,0,31,0.08,2.48
602,1,2024-04,31,0,12,43,0.08,3.44
602,1,2024-05,43,0,3,46,0.08,3.68
602,1,2024-06,46,0,0,46,0.09,4.14
602,1,2024-07,46,0,0,46,0.08,3.68
602,1,2024-08,46,0,0,46,0.1,4.6
602,1,2024-09,46,0,0,46,0.1,4.6
602,1,2024-10,46,0,3,49,0.09,4.41
602,1,2024-11,49,0,0,49,0.08,3.92
602,1,2024-12,49,3,0,46,0.09,4.14
602,1,2025-01,46,0,0,46,0.08,3.68
602,1,2025-02,46,15,0,31,0.1,3.1
602,1,2025-03,31,12,36,55,0.09,4.95
602,1,2025-04,55,0,0,55,0.1,5.5
602,1,2025-05,55,0,0,55,0.1,5.5
602,1,2025-06,55,0,2,57,0.11,6.27
602,1,2025-07,57,0,0,57,0.1,5.7
602,1,2025-08,57,0,0,57,0.1,5.7
602,1,2025-09,57,0,0,57,0.1,5.7
602,1,2025-10,57,0,0,57,0.11,6.27
602,1,2025-11,57,0,0,57,0.08,4.56
602,1,2025-12,57,2,0,55,0.09,4.95
602,2,2023-01,175,0,0,175,0.09,15.75
602,2,2023-02,175,6,0,169,0.1,16.9
602,2,2023-03,169,8,0,161,0.09,14.49
602,2,2023-04,161,0,0,161,0.11,17.71
602,2,2023-05,161,3,0,158,0.08,12.64
602,2,2023-06,158,2,0,156,0.09,14.04
602,2,2023-07,156,0,0,156,0.09,14.04
602,2,2023-08,156,6,0,150,0.08,12.0
602,2,2023-09,150,0,0,150,0.09,13.5
602,2,2023-10,150,2,0,148,0.09,13.32
602,2,2023-11,148,0,0,148,0.09,13.32
602,2,2023-12,148,0,0,148,0.11,16.28
602,2,2024-01,148,0,0,148,0.1,14.8
602,2,2024-02,148,0,0,148,0.11,16.28
602,2,2024-03,148,16,0,132,0.1,13.2
602,2,2024-04,132,0,0,132,0.1,13.2
602,2,2024-05,132,3,0,129,0.09,11.61
602,2,2024-06,129,2,0,127,0.09,11.43
602,2,2024-07,127,0,0,127,0.09,11.43
602,2,2024-08,127,0,0,127,0.08,10.16
602,2,2024-09,127,0,0,127,0.09,11.43
602,2,2024-10,127,0,0,127,0.1,12.7
602,2,2024-11,127,0,0,127,0.08,10.16
602,2,2024-12,127,0,0,127,0.11,13.97
602,2,2025-01,127,0,0,127,0.1,12.7
602,2,2025-02,127,8,0,119,0.09,10.71
602,2,2025-03,119,8,0,111,0.08,8.88
602,2,2025-04,111,2,0,109,0.08,8.72
602,2,2025-05,109,0,0,109,0.08,8.72
602,2,2025-06,109,0,0,109,0.08,8.72
602,2,2025-07,109,0,0,109,0.08,8.72
602,2,2025-08,109,0,0,109,0.11,11.99
602,2,2025-09,109,0,0,109,0.09,9.81
602,2,2025-10,109,2,0,107,0.08,8.56
602,2,2025-11,107,0,0,107,0.08,8.56
602,2,2025-12,107,0,0,107,0.11,11.77
602,3,2023-01,81,0,0,81,0.11,8.91
602,3,2023-02,81,6,0,75,0.1,7.5
602,3,2023-03,75,12,0,63,0.09,5.67
602,3,2023-04,63,0,0,63,0.11,6.93
602,3,2023-05,63,0,0,63,0.1,6.3
602,3,2023-06,63,4,0,59,0.11,6.49
602,3,2023-07,59,0,0,59,0.09,5.31
602,3,2023-08,59,0,0,59,0.1,5.9
602,3,2023-09,59,0,0,59,0.09,5.31
602,3,2023-10,59,0,0,59,0.11,6.49
602,3,2023-11,59,0,0,59,0.08,4.72
602,3,2023-12,59,0,0,59,0.08,4.72
602,3,2024-01,59,0,0,59,0.1,5.9
602,3,2024-02,59,11,0,48,0.08,3.84
602,3,2024-03,48,8,12,52,0.08,4.16
602,3,2024-04,52,0,0,52,0.1,5.2
602,3,2024-05,52,0,0,52,0.08,4.16
602,3,2024-06,52,0,0,52,0.1,5.2
602,3,2024-07,52,0,0,52,0.11,5.72
602,3,2024-08,52,0,0,52,0.11,5.72
602,3,2024-09,52,0,0,52,0.11,5.72
602,3,2024-10,52,0,0,52,0.1,5.2
602,3,2024-11,52,0,0,52,0.1,5.2
602,3,2024-12,52,8,7,51,0.09,4.59
602,3,2025-01,51,0,0,51,0.09,4.59
602,3,2025-02,51,14,10,47,0.11,5.17
602,3,2025-03,47,10,18,55,0.08,4.4
602,3,2025-04,55,0,0,55,0.11,6.05
602,3,2025-05,55,0,0,55,0.08,4.4
602,3,2025-06,55,0,0,55,0.1,5.5
602,3,2025-07,55,0,0,55,0.11,6.05
602,3,2025-08,55,0,0,55,0.1,5.5
602,3,2025-09,55,2,0,53,0.1,5.3
602,3,2025-10,53,0,0,53,0.11,5.83
602,3,2025-11,53,0,0,53,0.09,4.77
602,3,2025-12,53,3,5,55,0.11,6.05
602,4,2023-01,178,0,0,178,0.1,17.8
602,4,2023-02,178,4,0,174,0.08,13.92
602,4,2023-03,174,10,0,164,0.11,18.04
602,4,2023-04,164,0,0,164,0.1,16.4
602,4,2023-05,164,0,0,164,0.11,18.04
602,4,2023-06,164,0,0,164,0.1,16.4
602,4,2023-07,164,0,0,164,0.08,13.12
602,4,2023-08,164,0,0,164,0.08,13.12
602,4,2023-09,164,1,0,163,0.09,14.67
602,4,2023-10,163,5,0,158,0.08,12.64
602,4,2023-11,158,0,0,158,0.09,14.22
602,4,2023-12,158,0,0,158,0.1,15.8
602,4,2024-01,158,0,0,158,0.1,15.8
602,4,2024-02,158,3,0,155,0.08,12.4
602,4,2024-03,155,1,0,154,0.11,16.94
602,4,2024-04,154,0,0,154,0.11,16.94
602,4,2024-05,154,0,0,154,0.08,12.32
602,4,2024-06,154,0,0,154,0.1,15.4
602,4,2024-07,154,0,0,154,0.08,12.32
602,4,2024-08,154,0,0,154,0.09,13.86
602,4,2024-09,154,0,0,154,0.08,12.32
